trade_count,win_rate,profit_factor,expectancy_ticks,median_ticks,net_ticks,sharpe,max_consecutive_losses,sl_ticks,tp_ticks,r_multiple
45,0.7111111111111111,0.6564102564102564,-7.444444444444445,20.0,-335.0,-0.1709600427637875,2,75,20,0.26666666666666666
45,0.17777777777777778,0.6486486486486487,-1.4444444444444444,-5.0,-65.0,-0.18679170522574373,14,5,15,3.0
45,0.7555555555555555,0.6181818181818182,-7.0,15.0,-315.0,-0.17895849739771977,2,75,15,0.2
45,0.4888888888888889,0.5739130434782609,-10.88888888888889,-50.0,-490.0,-0.26924702663661304,4,50,30,0.6
45,0.15555555555555556,0.5526315789473685,-3.7777777777777777,-10.0,-170.0,-0.25767257237247676,10,10,30,3.0
45,0.2,0.5,-4.0,-10.0,-180.0,-0.3296088216486961,10,10,20,2.0
45,0.2,0.5,-6.0,-15.0,-270.0,-0.3296088216486961,10,15,30,2.0
45,0.3333333333333333,0.5,-10.0,-30.0,-450.0,-0.3496029493900505,6,30,30,1.0
45,0.5555555555555556,0.5,-11.11111111111111,20.0,-500.0,-0.31586902765289526,3,50,20,0.4
45,0.24444444444444444,0.4852941176470588,-7.777777777777778,-20.0,-350.0,-0.3579169947954396,7,20,30,1.5
45,0.7777777777777778,0.4666666666666667,-8.88888888888889,10.0,-400.0,-0.24872940146575429,2,75,10,0.13333333333333333
45,0.6,0.45,-11.0,15.0,-495.0,-0.3415810655904863,2,50,15,0.3
45,0.4,0.4444444444444444,-10.0,-30.0,-450.0,-0.40368671387966554,4,30,20,0.6666666666666666
45,0.17777777777777778,0.43243243243243246,-2.3333333333333335,-5.0,-105.0,-0.40232059587083274,14,5,10,2.0
45,0.24444444444444444,0.43137254901960786,-6.444444444444445,-15.0,-290.0,-0.423656850982357,10,15,20,1.3333333333333333
45,0.28888888888888886,0.40625,-6.333333333333333,-15.0,-285.0,-0.4605714584905022,8,15,15,1.0
45,0.28888888888888886,0.40625,-8.444444444444445,-20.0,-380.0,-0.46057145849050213,5,20,20,1.0
45,0.8888888888888888,0.4,-6.666666666666667,5.0,-300.0,-0.1997731139371718,2,100,5,0.05
45,0.2,0.375,-5.0,-10.0,-225.0,-0.49441323247304425,10,10,15,1.5
45,0.4222222222222222,0.36538461538461536,-11.0,-30.0,-495.0,-0.48938346553421846,4,30,15,0.5
45,0.6444444444444445,0.3625,-11.333333333333334,10.0,-510.0,-0.3901934877139881,2,50,10,0.2
45,0.3111111111111111,0.3387096774193548,-9.11111111111111,-20.0,-410.0,-0.5560207880967399,5,20,15,0.75
45,0.4666666666666667,0.2916666666666667,-11.333333333333334,-30.0,-510.0,-0.5615843517468984,4,30,10,0.3333333333333333
45,0.28888888888888886,0.2708333333333333,-7.777777777777778,-15.0,-350.0,-0.6787368861965295,8,15,10,0.6666666666666666
45,0.2,0.25,-6.0,-10.0,-270.0,-0.7416198487095663,10,10,10,1.0
45,0.7777777777777778,0.23333333333333334,-12.777777777777779,5.0,-575.0,-0.37989529676996076,2,75,5,0.06666666666666667
45,0.3111111111111111,0.22580645161290322,-10.666666666666666,-20.0,-480.0,-0.7594430276443277,5,20,10,0.5
45,0.17777777777777778,0.21621621621621623,-3.2222222222222223,-5.0,-145.0,-0.8333783771610106,14,5,5,1.0
45,0.6444444444444445,0.18125,-14.555555555555555,5.0,-655.0,-0.5466882020377801,2,50,5,0.1
45,0.4666666666666667,0.14583333333333334,-13.666666666666666,-30.0,-615.0,-0.7739481822394231,4,30,5,0.16666666666666666
45,0.28888888888888886,0.13541666666666666,-9.222222222222221,-15.0,-415.0,-1.0059850277555704,8,15,5,0.3333333333333333
45,0.2,0.125,-7.0,-10.0,-315.0,-1.1536308757704363,10,10,5,0.5
45,0.3111111111111111,0.11290322580645161,-12.222222222222221,-20.0,-550.0,-1.0442341630109504,5,20,5,0.25
