trade_date_et,level_price,level_type,touch_index_in_session,touch_timestamp_utc,touch_timestamp_et,approach_side,outcome,resolve_timestamp_utc,bars_to_resolution,message_count,cluster_type_count,cluster_types,cluster_level_count,has_absorption_cluster,second_touch_after_bounce,test_number_bucket,level_type_label,rounded_level_price,strength_score
2025-05-22,21208.5,session_level,2,2025-05-22 13:51:00+00:00,2025-05-22 09:51:00-04:00,from_below,break,2025-05-22 13:52:00+00:00,1.0,1,1,session_level,1,False,True,2,Session,21208.5,49.28646363076732
2025-05-22,21208.5,session_level,3,2025-05-22 14:38:00+00:00,2025-05-22 10:38:00-04:00,from_above,bounce,2025-05-22 14:39:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21208.5,51.660151830053124
2025-05-22,21208.5,session_level,4,2025-05-22 14:44:00+00:00,2025-05-22 10:44:00-04:00,from_above,bounce,2025-05-22 14:45:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21208.5,51.660151830053124
2025-05-22,21208.5,session_level,5,2025-05-22 14:53:00+00:00,2025-05-22 10:53:00-04:00,from_above,break,2025-05-22 14:54:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21208.5,51.660151830053124
2025-05-22,21208.5,session_level,6,2025-05-22 14:58:00+00:00,2025-05-22 10:58:00-04:00,from_below,break,2025-05-22 14:59:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21208.5,51.660151830053124
2025-05-22,21208.5,session_level,7,2025-05-22 15:15:00+00:00,2025-05-22 11:15:00-04:00,from_above,bounce,2025-05-22 15:16:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21208.5,51.660151830053124
2025-05-22,21208.5,session_level,8,2025-05-22 15:29:00+00:00,2025-05-22 11:29:00-04:00,from_above,bounce,2025-05-22 15:30:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21208.5,51.660151830053124
2025-05-22,21208.5,session_level,9,2025-05-22 16:56:00+00:00,2025-05-22 12:56:00-04:00,from_above,bounce,2025-05-22 16:57:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21208.5,51.660151830053124
2025-05-22,21208.5,session_level,10,2025-05-22 17:02:00+00:00,2025-05-22 13:02:00-04:00,from_above,bounce,2025-05-22 17:03:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21208.5,51.660151830053124
2025-05-22,21208.5,session_level,11,2025-05-22 17:11:00+00:00,2025-05-22 13:11:00-04:00,from_below,bounce,2025-05-22 17:12:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21208.5,51.660151830053124
2025-05-22,21208.5,session_level,12,2025-05-22 19:55:00+00:00,2025-05-22 15:55:00-04:00,from_above,break,2025-05-22 19:56:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21208.5,51.660151830053124
2025-05-22,21243.5,session_level,1,2025-05-22 13:53:00+00:00,2025-05-22 09:53:00-04:00,from_below,bounce,2025-05-22 13:54:00+00:00,1.0,1,1,session_level,1,False,False,1,Session,21243.5,47.5568604759956
2025-05-22,21243.5,session_level,2,2025-05-22 14:21:00+00:00,2025-05-22 10:21:00-04:00,from_above,break,2025-05-22 14:22:00+00:00,1.0,1,1,session_level,1,False,True,2,Session,21243.5,49.28646363076732
2025-05-22,21243.5,session_level,3,2025-05-22 14:28:00+00:00,2025-05-22 10:28:00-04:00,from_below,bounce,2025-05-22 14:29:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21243.5,51.660151830053124
2025-05-22,21243.5,session_level,4,2025-05-22 14:41:00+00:00,2025-05-22 10:41:00-04:00,from_below,break,2025-05-22 14:42:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21243.5,51.660151830053124
2025-05-22,21243.5,session_level,5,2025-05-22 14:45:00+00:00,2025-05-22 10:45:00-04:00,from_below,break,2025-05-22 14:46:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21243.5,51.660151830053124
2025-05-22,21243.5,session_level,6,2025-05-22 15:00:00+00:00,2025-05-22 11:00:00-04:00,from_below,bounce,2025-05-22 15:01:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21243.5,51.660151830053124
2025-05-22,21243.5,session_level,7,2025-05-22 15:10:00+00:00,2025-05-22 11:10:00-04:00,from_above,break,2025-05-22 15:11:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21243.5,51.660151830053124
2025-05-22,21243.5,session_level,8,2025-05-22 15:20:00+00:00,2025-05-22 11:20:00-04:00,from_below,break,2025-05-22 15:21:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21243.5,51.660151830053124
2025-05-22,21243.5,session_level,9,2025-05-22 15:27:00+00:00,2025-05-22 11:27:00-04:00,from_above,break,2025-05-22 15:28:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21243.5,51.660151830053124
2025-05-22,21243.5,session_level,10,2025-05-22 15:35:00+00:00,2025-05-22 11:35:00-04:00,from_below,bounce,2025-05-22 15:36:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21243.5,51.660151830053124
2025-05-22,21243.5,session_level,11,2025-05-22 15:49:00+00:00,2025-05-22 11:49:00-04:00,from_above,bounce,2025-05-22 15:50:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21243.5,51.660151830053124
2025-05-22,21243.5,session_level,12,2025-05-22 15:51:00+00:00,2025-05-22 11:51:00-04:00,from_above,bounce,2025-05-22 15:52:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21243.5,51.660151830053124
2025-05-22,21243.5,session_level,13,2025-05-22 16:45:00+00:00,2025-05-22 12:45:00-04:00,from_above,bounce,2025-05-22 16:46:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21243.5,51.660151830053124
2025-05-22,21243.5,session_level,14,2025-05-22 16:54:00+00:00,2025-05-22 12:54:00-04:00,from_below,bounce,2025-05-22 16:55:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21243.5,51.660151830053124
2025-05-22,21243.5,session_level,15,2025-05-22 17:18:00+00:00,2025-05-22 13:18:00-04:00,from_below,bounce,2025-05-22 17:19:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21243.5,51.660151830053124
2025-05-22,21243.5,session_level,16,2025-05-22 17:21:00+00:00,2025-05-22 13:21:00-04:00,from_below,break,2025-05-22 17:22:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21243.5,51.660151830053124
2025-05-22,21243.5,session_level,17,2025-05-22 19:45:00+00:00,2025-05-22 15:45:00-04:00,from_above,bounce,2025-05-22 19:46:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21243.5,51.660151830053124
2025-05-22,21243.5,session_level,18,2025-05-22 19:52:00+00:00,2025-05-22 15:52:00-04:00,from_above,break,2025-05-22 19:53:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21243.5,51.660151830053124
2025-05-22,21300.0,absorption,1,2025-05-22 14:00:00+00:00,2025-05-22 10:00:00-04:00,from_below,break,2025-05-22 14:01:00+00:00,1.0,1,1,absorption,1,True,False,1,Absorption,21300.0,46.18141542202285
2025-05-22,21300.0,absorption,2,2025-05-22 14:05:00+00:00,2025-05-22 10:05:00-04:00,from_above,bounce,2025-05-22 14:06:00+00:00,1.0,1,1,absorption,1,True,False,2,Absorption,21300.0,47.911018576794575
2025-05-22,21300.0,absorption,3,2025-05-22 14:09:00+00:00,2025-05-22 10:09:00-04:00,from_above,break,2025-05-22 14:10:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21300.0,50.28470677608038
2025-05-22,21300.0,absorption,4,2025-05-22 16:14:00+00:00,2025-05-22 12:14:00-04:00,from_below,break,2025-05-22 16:15:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21300.0,50.28470677608038
2025-05-22,21300.0,absorption,5,2025-05-22 16:18:00+00:00,2025-05-22 12:18:00-04:00,from_above,break,2025-05-22 16:19:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21300.0,50.28470677608038
2025-05-22,21300.0,absorption,6,2025-05-22 17:55:00+00:00,2025-05-22 13:55:00-04:00,from_below,bounce,2025-05-22 17:56:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21300.0,50.28470677608038
2025-05-22,21300.0,absorption,7,2025-05-22 18:01:00+00:00,2025-05-22 14:01:00-04:00,from_below,bounce,2025-05-22 18:02:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21300.0,50.28470677608038
2025-05-22,21300.0,absorption,8,2025-05-22 18:07:00+00:00,2025-05-22 14:07:00-04:00,from_below,bounce,2025-05-22 18:08:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21300.0,50.28470677608038
2025-05-22,21300.0,absorption,9,2025-05-22 18:15:00+00:00,2025-05-22 14:15:00-04:00,from_below,break,2025-05-22 18:16:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21300.0,50.28470677608038
2025-05-22,21300.0,absorption,10,2025-05-22 18:20:00+00:00,2025-05-22 14:20:00-04:00,from_above,bounce,2025-05-22 18:21:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21300.0,50.28470677608038
2025-05-22,21300.0,absorption,11,2025-05-22 18:26:00+00:00,2025-05-22 14:26:00-04:00,from_above,break,2025-05-22 18:27:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21300.0,50.28470677608038
2025-05-22,21300.0,absorption,12,2025-05-22 18:32:00+00:00,2025-05-22 14:32:00-04:00,from_below,bounce,2025-05-22 18:33:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21300.0,50.28470677608038
2025-05-22,21300.0,absorption,13,2025-05-22 18:52:00+00:00,2025-05-22 14:52:00-04:00,from_below,bounce,2025-05-22 18:53:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21300.0,50.28470677608038
2025-05-22,21300.0,absorption,14,2025-05-22 18:55:00+00:00,2025-05-22 14:55:00-04:00,from_below,break,2025-05-22 18:56:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21300.0,50.28470677608038
2025-05-22,21300.0,absorption,15,2025-05-22 18:59:00+00:00,2025-05-22 14:59:00-04:00,from_above,bounce,2025-05-22 19:00:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21300.0,50.28470677608038
2025-05-22,21300.0,absorption,16,2025-05-22 19:23:00+00:00,2025-05-22 15:23:00-04:00,from_above,bounce,2025-05-22 19:24:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21300.0,50.28470677608038
2025-05-22,21300.0,absorption,17,2025-05-22 19:33:00+00:00,2025-05-22 15:33:00-04:00,from_above,bounce,2025-05-22 19:34:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21300.0,50.28470677608038
2025-05-23,21052.0,session_level,1,2025-05-23 17:17:00+00:00,2025-05-23 13:17:00-04:00,from_below,bounce,2025-05-23 17:18:00+00:00,1.0,1,1,session_level,1,False,False,1,Session,21052.0,47.5568604759956
2025-05-23,21052.0,session_level,2,2025-05-23 17:31:00+00:00,2025-05-23 13:31:00-04:00,from_above,bounce,2025-05-23 17:32:00+00:00,1.0,1,1,session_level,1,False,True,2,Session,21052.0,49.28646363076732
2025-05-23,21052.0,session_level,3,2025-05-23 17:36:00+00:00,2025-05-23 13:36:00-04:00,from_below,bounce,2025-05-23 17:37:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21052.0,51.660151830053124
2025-05-23,21052.0,session_level,4,2025-05-23 17:50:00+00:00,2025-05-23 13:50:00-04:00,from_below,break,2025-05-23 17:51:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21052.0,51.660151830053124
2025-05-23,21052.0,session_level,5,2025-05-23 17:56:00+00:00,2025-05-23 13:56:00-04:00,from_above,break,2025-05-23 17:57:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21052.0,51.660151830053124
2025-05-23,21052.0,session_level,6,2025-05-23 17:58:00+00:00,2025-05-23 13:58:00-04:00,from_below,break,2025-05-23 17:59:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21052.0,51.660151830053124
2025-05-23,21052.0,session_level,7,2025-05-23 18:18:00+00:00,2025-05-23 14:18:00-04:00,from_above,break,2025-05-23 18:19:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21052.0,51.660151830053124
2025-05-23,21052.0,session_level,8,2025-05-23 18:26:00+00:00,2025-05-23 14:26:00-04:00,from_below,bounce,2025-05-23 18:27:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21052.0,51.660151830053124
2025-05-23,21052.0,session_level,9,2025-05-23 18:28:00+00:00,2025-05-23 14:28:00-04:00,from_below,bounce,2025-05-23 18:29:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21052.0,51.660151830053124
2025-05-23,21052.0,session_level,10,2025-05-23 18:30:00+00:00,2025-05-23 14:30:00-04:00,from_below,bounce,2025-05-23 18:31:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21052.0,51.660151830053124
2025-05-23,21052.0,session_level,11,2025-05-23 18:37:00+00:00,2025-05-23 14:37:00-04:00,from_above,bounce,2025-05-23 18:38:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21052.0,51.660151830053124
2025-05-23,21052.0,session_level,12,2025-05-23 18:50:00+00:00,2025-05-23 14:50:00-04:00,from_below,bounce,2025-05-23 18:51:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21052.0,51.660151830053124
2025-05-23,21052.0,session_level,13,2025-05-23 18:55:00+00:00,2025-05-23 14:55:00-04:00,from_below,bounce,2025-05-23 18:56:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21052.0,51.660151830053124
2025-05-23,21052.0,session_level,14,2025-05-23 19:08:00+00:00,2025-05-23 15:08:00-04:00,from_below,bounce,2025-05-23 19:09:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21052.0,51.660151830053124
2025-05-23,21052.0,session_level,15,2025-05-23 19:10:00+00:00,2025-05-23 15:10:00-04:00,from_below,break,2025-05-23 19:11:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21052.0,51.660151830053124
2025-05-23,21052.0,session_level,16,2025-05-23 19:15:00+00:00,2025-05-23 15:15:00-04:00,from_above,break,2025-05-23 19:16:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21052.0,51.660151830053124
2025-05-23,21052.0,session_level,17,2025-05-23 19:41:00+00:00,2025-05-23 15:41:00-04:00,from_below,bounce,2025-05-23 19:42:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21052.0,51.660151830053124
2025-05-26,21229.25,session_level,1,2025-05-26 14:56:00+00:00,2025-05-26 10:56:00-04:00,from_above,break,2025-05-26 14:58:00+00:00,2.0,1,1,session_level,1,False,False,1,Session,21229.25,47.5568604759956
2025-05-26,21229.25,session_level,2,2025-05-26 15:10:00+00:00,2025-05-26 11:10:00-04:00,from_below,bounce,2025-05-26 15:11:00+00:00,1.0,1,1,session_level,1,False,False,2,Session,21229.25,49.28646363076732
2025-05-26,21286.25,session_level,1,2025-05-26 13:32:00+00:00,2025-05-26 09:32:00-04:00,from_below,break,2025-05-26 13:33:00+00:00,1.0,1,1,session_level,1,False,False,1,Session,21286.25,47.5568604759956
2025-05-26,21286.25,session_level,2,2025-05-26 13:50:00+00:00,2025-05-26 09:50:00-04:00,from_above,bounce,2025-05-26 13:51:00+00:00,1.0,1,1,session_level,1,False,False,2,Session,21286.25,49.28646363076732
2025-05-26,21286.25,session_level,3,2025-05-26 13:54:00+00:00,2025-05-26 09:54:00-04:00,from_above,break,2025-05-26 13:55:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21286.25,51.660151830053124
2025-05-26,21286.25,session_level,4,2025-05-26 16:11:00+00:00,2025-05-26 12:11:00-04:00,from_below,bounce,2025-05-26 16:12:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21286.25,51.660151830053124
2025-05-26,21286.25,session_level,5,2025-05-26 16:45:00+00:00,2025-05-26 12:45:00-04:00,from_below,bounce,2025-05-26 16:46:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21286.25,51.660151830053124
2025-05-26,21286.25,session_level,6,2025-05-26 16:55:00+00:00,2025-05-26 12:55:00-04:00,from_below,break,2025-05-26 16:56:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21286.25,51.660151830053124
2025-05-26,21286.25,session_level,7,2025-05-26 16:57:00+00:00,2025-05-26 12:57:00-04:00,from_above,break,2025-05-26 16:58:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21286.25,51.660151830053124
2025-05-27,21292.0,session_level,1,2025-05-27 13:55:00+00:00,2025-05-27 09:55:00-04:00,from_below,bounce,2025-05-27 13:56:00+00:00,1.0,1,1,session_level,1,False,False,1,Session,21292.0,47.5568604759956
2025-05-27,21292.0,session_level,2,2025-05-27 13:57:00+00:00,2025-05-27 09:57:00-04:00,from_below,break,2025-05-27 13:58:00+00:00,1.0,1,1,session_level,1,False,True,2,Session,21292.0,49.28646363076732
2025-05-27,21359.75,session_level,1,2025-05-27 14:12:00+00:00,2025-05-27 10:12:00-04:00,from_below,break,2025-05-27 14:13:00+00:00,1.0,1,1,session_level,1,False,False,1,Session,21359.75,47.5568604759956
2025-05-27,21359.75,session_level,2,2025-05-27 14:17:00+00:00,2025-05-27 10:17:00-04:00,from_below,break,2025-05-27 14:18:00+00:00,1.0,1,1,session_level,1,False,False,2,Session,21359.75,49.28646363076732
2025-05-27,21359.75,session_level,3,2025-05-27 14:36:00+00:00,2025-05-27 10:36:00-04:00,from_above,bounce,2025-05-27 14:37:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21359.75,51.660151830053124
2025-05-27,21359.75,session_level,4,2025-05-27 14:57:00+00:00,2025-05-27 10:57:00-04:00,from_above,break,2025-05-27 14:58:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21359.75,51.660151830053124
2025-05-27,21359.75,session_level,5,2025-05-27 15:05:00+00:00,2025-05-27 11:05:00-04:00,from_above,bounce,2025-05-27 15:06:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21359.75,51.660151830053124
2025-05-28,21375.0,absorption,1,2025-05-28 19:53:00+00:00,2025-05-28 15:53:00-04:00,from_above,break,2025-05-28 19:54:00+00:00,1.0,1,1,absorption,1,True,False,1,Absorption,21375.0,46.18141542202285
2025-05-28,21375.0,absorption,2,2025-05-28 19:58:00+00:00,2025-05-28 15:58:00-04:00,from_above,break,2025-05-28 19:59:00+00:00,1.0,1,1,absorption,1,True,False,2,Absorption,21375.0,47.911018576794575
2025-05-28,21398.0,absorption,1,2025-05-28 19:50:00+00:00,2025-05-28 15:50:00-04:00,from_above,break,2025-05-28 19:51:00+00:00,1.0,1,1,absorption,1,True,False,1,Absorption,21398.0,46.18141542202285
2025-05-28,21407.0,session_level,1,2025-05-28 18:52:00+00:00,2025-05-28 14:52:00-04:00,from_above,bounce,2025-05-28 18:53:00+00:00,1.0,1,1,session_level,1,False,False,1,Session,21407.0,47.5568604759956
2025-05-28,21407.0,session_level,2,2025-05-28 19:40:00+00:00,2025-05-28 15:40:00-04:00,from_above,bounce,2025-05-28 19:41:00+00:00,1.0,1,1,session_level,1,False,True,2,Session,21407.0,49.28646363076732
2025-05-28,21407.0,session_level,3,2025-05-28 19:45:00+00:00,2025-05-28 15:45:00-04:00,from_above,bounce,2025-05-28 19:46:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21407.0,51.660151830053124
2025-05-28,21407.0,session_level,4,2025-05-28 19:50:00+00:00,2025-05-28 15:50:00-04:00,from_above,break,2025-05-28 19:51:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21407.0,51.660151830053124
2025-05-28,21410.0,absorption,1,2025-05-28 18:52:00+00:00,2025-05-28 14:52:00-04:00,from_above,bounce,2025-05-28 18:53:00+00:00,1.0,1,1,absorption,1,True,False,1,Absorption,21410.0,46.18141542202285
2025-05-28,21410.0,absorption,2,2025-05-28 19:40:00+00:00,2025-05-28 15:40:00-04:00,from_above,bounce,2025-05-28 19:41:00+00:00,1.0,1,1,absorption,1,True,True,2,Absorption,21410.0,47.911018576794575
2025-05-28,21410.0,absorption,3,2025-05-28 19:45:00+00:00,2025-05-28 15:45:00-04:00,from_above,bounce,2025-05-28 19:46:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21410.0,50.28470677608038
2025-05-28,21410.0,absorption,4,2025-05-28 19:50:00+00:00,2025-05-28 15:50:00-04:00,from_above,break,2025-05-28 19:51:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21410.0,50.28470677608038
2025-05-28,21453.5,session_level,1,2025-05-28 13:57:00+00:00,2025-05-28 09:57:00-04:00,from_above,bounce,2025-05-28 13:58:00+00:00,1.0,1,1,session_level,1,False,False,1,Session,21453.5,47.5568604759956
2025-05-28,21453.5,session_level,2,2025-05-28 14:17:00+00:00,2025-05-28 10:17:00-04:00,from_above,bounce,2025-05-28 14:18:00+00:00,1.0,1,1,session_level,1,False,True,2,Session,21453.5,49.28646363076732
2025-05-28,21453.5,session_level,3,2025-05-28 14:21:00+00:00,2025-05-28 10:21:00-04:00,from_above,bounce,2025-05-28 14:22:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21453.5,51.660151830053124
2025-05-28,21453.5,session_level,4,2025-05-28 14:26:00+00:00,2025-05-28 10:26:00-04:00,from_above,bounce,2025-05-28 14:27:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21453.5,51.660151830053124
2025-05-28,21453.5,session_level,5,2025-05-28 14:41:00+00:00,2025-05-28 10:41:00-04:00,from_below,break,2025-05-28 14:42:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21453.5,51.660151830053124
2025-05-28,21453.5,session_level,6,2025-05-28 14:46:00+00:00,2025-05-28 10:46:00-04:00,from_below,bounce,2025-05-28 14:47:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21453.5,51.660151830053124
2025-05-28,21453.5,session_level,7,2025-05-28 14:52:00+00:00,2025-05-28 10:52:00-04:00,from_below,bounce,2025-05-28 14:53:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21453.5,51.660151830053124
2025-05-28,21453.5,session_level,8,2025-05-28 15:01:00+00:00,2025-05-28 11:01:00-04:00,from_below,bounce,2025-05-28 15:02:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21453.5,51.660151830053124
2025-05-28,21453.5,session_level,9,2025-05-28 15:03:00+00:00,2025-05-28 11:03:00-04:00,from_below,break,2025-05-28 15:04:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21453.5,51.660151830053124
2025-05-28,21453.5,session_level,10,2025-05-28 15:08:00+00:00,2025-05-28 11:08:00-04:00,from_above,bounce,2025-05-28 15:09:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21453.5,51.660151830053124
2025-05-28,21453.5,session_level,11,2025-05-28 15:12:00+00:00,2025-05-28 11:12:00-04:00,from_below,bounce,2025-05-28 15:13:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21453.5,51.660151830053124
2025-05-28,21453.5,session_level,12,2025-05-28 15:16:00+00:00,2025-05-28 11:16:00-04:00,from_below,bounce,2025-05-28 15:17:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21453.5,51.660151830053124
2025-05-28,21453.5,session_level,13,2025-05-28 15:26:00+00:00,2025-05-28 11:26:00-04:00,from_above,bounce,2025-05-28 15:27:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21453.5,51.660151830053124
2025-05-28,21453.5,session_level,14,2025-05-28 15:28:00+00:00,2025-05-28 11:28:00-04:00,from_above,bounce,2025-05-28 15:29:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21453.5,51.660151830053124
2025-05-28,21453.5,session_level,15,2025-05-28 15:39:00+00:00,2025-05-28 11:39:00-04:00,from_below,break,2025-05-28 15:40:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21453.5,51.660151830053124
2025-05-28,21453.5,session_level,16,2025-05-28 15:56:00+00:00,2025-05-28 11:56:00-04:00,from_above,break,2025-05-28 15:57:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21453.5,51.660151830053124
2025-05-28,21453.5,session_level,17,2025-05-28 16:01:00+00:00,2025-05-28 12:01:00-04:00,from_below,break,2025-05-28 16:02:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21453.5,51.660151830053124
2025-05-28,21453.5,session_level,18,2025-05-28 16:53:00+00:00,2025-05-28 12:53:00-04:00,from_above,bounce,2025-05-28 16:54:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21453.5,51.660151830053124
2025-05-28,21453.5,session_level,19,2025-05-28 18:51:00+00:00,2025-05-28 14:51:00-04:00,from_above,break,2025-05-28 18:52:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21453.5,51.660151830053124
2025-05-28,21453.5,session_level,20,2025-05-28 18:53:00+00:00,2025-05-28 14:53:00-04:00,from_below,bounce,2025-05-28 18:54:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21453.5,51.660151830053124
2025-05-28,21453.5,session_level,21,2025-05-28 18:56:00+00:00,2025-05-28 14:56:00-04:00,from_below,break,2025-05-28 18:57:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21453.5,51.660151830053124
2025-05-28,21453.5,session_level,22,2025-05-28 19:17:00+00:00,2025-05-28 15:17:00-04:00,from_above,bounce,2025-05-28 19:18:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21453.5,51.660151830053124
2025-05-28,21453.5,session_level,23,2025-05-28 19:26:00+00:00,2025-05-28 15:26:00-04:00,from_above,bounce,2025-05-28 19:27:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21453.5,51.660151830053124
2025-05-28,21453.5,session_level,24,2025-05-28 19:29:00+00:00,2025-05-28 15:29:00-04:00,from_above,bounce,2025-05-28 19:30:00+00:00,1.0,1,1,session_level,1,False,False,3+,Session,21453.5,51.660151830053124
2025-05-28,21464.0,absorption,1,2025-05-28 13:57:00+00:00,2025-05-28 09:57:00-04:00,from_above,bounce,2025-05-28 13:58:00+00:00,1.0,1,1,absorption,1,True,False,1,Absorption,21464.0,46.18141542202285
2025-05-28,21464.0,absorption,2,2025-05-28 14:03:00+00:00,2025-05-28 10:03:00-04:00,from_above,bounce,2025-05-28 14:04:00+00:00,1.0,1,1,absorption,1,True,True,2,Absorption,21464.0,47.911018576794575
2025-05-28,21464.0,absorption,3,2025-05-28 14:06:00+00:00,2025-05-28 10:06:00-04:00,from_above,bounce,2025-05-28 14:07:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21464.0,50.28470677608038
2025-05-28,21464.0,absorption,4,2025-05-28 14:10:00+00:00,2025-05-28 10:10:00-04:00,from_above,bounce,2025-05-28 14:11:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21464.0,50.28470677608038
2025-05-28,21464.0,absorption,5,2025-05-28 14:12:00+00:00,2025-05-28 10:12:00-04:00,from_above,bounce,2025-05-28 14:13:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21464.0,50.28470677608038
2025-05-28,21464.0,absorption,6,2025-05-28 14:16:00+00:00,2025-05-28 10:16:00-04:00,from_above,break,2025-05-28 14:17:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21464.0,50.28470677608038
2025-05-28,21464.0,absorption,7,2025-05-28 14:23:00+00:00,2025-05-28 10:23:00-04:00,from_below,break,2025-05-28 14:24:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21464.0,50.28470677608038
2025-05-28,21464.0,absorption,8,2025-05-28 14:25:00+00:00,2025-05-28 10:25:00-04:00,from_above,break,2025-05-28 14:26:00+00:00,1.0,1,1,absorption,1,True,False,3+,Absorption,21464.0,50.28470677608038
