trial,pnl,type_a_min,type_b_min,type_c_min,confluence_threshold,zone_high_min,zone_high_bonus,zone_mid_bonus,absorb_wick_min,absorb_delta_max,stop_vol_mult,evr_vol_mult,exhaust_wick_min,fade_threshold,tail_threshold,trap_delta_ratio
54,-10.75,80.49669622248261,58.82756032500666,46.78671858985006,4,43.03867366460368,7.4030888897657094,7.662843581023693,38.67281570514993,0.11116875725792255,2.945625749172238,1.7443365227608802,36.813974241417974,0.7055394757753456,0.959594770143742,0.42878277738719933
62,-11.25,80.86658581688454,55.588579148540994,44.51065644171532,4,51.344423630682265,7.692370546645119,6.470414883311297,31.815509364181697,0.09997630647907473,2.419308278582574,1.604542189904282,44.81783628876549,0.5306723125320639,0.8698859148258924,0.3739715781571503
4,-15.0,77.77354579378964,60.42698063547792,55.25980014643087,5,45.61869019374762,8.170784332632994,4.563696899899051,40.05492451885099,0.08745506436797708,2.980330404900776,1.817795815437326,29.96789203835431,0.5013805292809006,0.9560099856991284,0.3767143359619043
24,-15.5,81.59229130855333,57.540141607000216,42.15362874782968,4,47.76374964010687,7.321364013004616,6.9514821874120045,33.585891000553445,0.10433005882557143,2.8858537527583388,1.7546789968828977,27.66874375111564,0.7201450609965196,0.868406773208881,0.4173500529494582
69,-15.5,78.43989418550908,57.15722328167933,42.04802143444707,4,54.63064053827057,7.605496545660079,6.670156308082795,32.430929300863376,0.11671049319432018,2.720404885244205,1.663461771591164,33.32130936617946,0.5363761314977157,0.8654287168622744,0.38083214208319954
47,-16.25,85.64774933870372,60.598104420805406,44.35413995654704,4,51.05479862371429,8.265757366257274,7.34793191326631,41.00178932451885,0.1235638550648013,2.8415643525872545,1.5542398161444277,38.942301691167174,0.7499105955384703,0.9735568349103414,0.3750523963283756
57,-19.5,88.27070508906918,57.3773287897841,42.62510372121313,4,54.41405512281437,7.880423441741879,7.173243312911714,33.25657133375825,0.10633927463434652,2.496819164818849,1.5222679519609206,33.831932407068216,0.5120636633746465,0.9464809601474643,0.3519683289388606
51,-19.75,75.67276306727322,56.07550353641716,46.040902138913225,4,58.41189593132165,6.434805409315738,7.8416598574390495,30.18801726135016,0.11732922357443622,2.7361073073488407,1.6112762699617886,34.90142213120638,0.7236984903814897,0.9386528128495686,0.4237927853046965
26,-21.75,86.30505714758758,59.6694920150615,47.981576742640236,4,46.17058994817677,6.307298710757626,6.385636463013654,28.833642768755965,0.1514581278700075,2.978511537464354,1.7818604016856912,31.8513401925843,0.6464882278458587,0.863150999416585,0.4230142040376372
16,-23.0,87.55711242842948,65.35634775330716,57.939606150483925,4,48.08337508472325,6.96031397149495,7.625991149979834,38.14301795360678,0.09669655106814215,2.6274363706844537,1.668803599577317,37.69398084871555,0.6675108265227907,0.874168862271068,0.4126280022103182
