label,cohort,n,wr_5b,avg_5b,median_5b,sharpe_5b,wr_10b,avg_10b,median_10b,sharpe_10b,wr_15b,avg_15b,median_15b,sharpe_15b,wr_30b,avg_30b,median_30b,sharpe_30b,category,signal_id,score_tier,combo_name,gap_bars,combo_type,n_signals,filter
EXH_04 + TRAP_04,combo_ranking,11,0.6363636363636364,24.068181818181817,11.0,0.4168563925745138,0.6363636363636364,44.97727272727273,8.75,0.5028794831628007,0.5454545454545454,42.11363636363637,1.5,0.3995516735632896,0.36363636363636365,2.909090909090909,-27.25,0.032586796070701474,,,,EXH_04 + TRAP_04,,same_bar_signal_2,2.0,
EXH_03 + EXH_04 + TRAP_04,combo_ranking,11,0.6363636363636364,24.068181818181817,11.0,0.4168563925745138,0.6363636363636364,44.97727272727273,8.75,0.5028794831628007,0.5454545454545454,42.11363636363637,1.5,0.3995516735632896,0.36363636363636365,2.909090909090909,-27.25,0.032586796070701474,,,,EXH_03 + EXH_04 + TRAP_04,,same_bar_signal_3,3.0,
ABS_04 + EXH_05 + TRAP_01,combo_ranking,5,0.4,54.7,-5.0,0.3251434957194922,0.6,42.15,7.5,0.22778287458798727,0.2,21.4,-44.5,0.10978123651079445,0.4,34.65,-22.25,0.15353062001328482,,,,ABS_04 + EXH_05 + TRAP_01,,same_bar_signal_3,3.0,
ABS_04 + TRAP_04,combo_ranking,24,0.5416666666666666,39.541666666666664,17.25,0.2843324656122755,0.5416666666666666,35.072916666666664,7.5,0.22069375486946619,0.5416666666666666,20.864583333333332,7.0,0.1363890480174264,0.4166666666666667,-5.583333333333333,-9.0,-0.032485219648793376,,,,ABS_04 + TRAP_04,,same_bar_signal_2,2.0,
ABS_04 + EXH_05 + TRAP_05,combo_ranking,5,0.4,43.1,-15.5,0.32881620239826603,0.6,34.6,17.75,0.26118749884913955,0.6,39.5,41.75,0.2916248655928385,0.6,59.4,7.75,0.47378662324212695,,,,ABS_04 + EXH_05 + TRAP_05,,same_bar_signal_3,3.0,
ABS_04 + EXH_05,combo_ranking,13,0.3076923076923077,29.192307692307693,-14.75,0.22507969408383088,0.5384615384615384,33.73076923076923,7.5,0.26188861826202414,0.46153846153846156,26.076923076923077,-8.25,0.18894717223920887,0.46153846153846156,40.42307692307692,-2.25,0.2682121429864476,,,,ABS_04 + EXH_05,,same_bar_signal_2,2.0,
ABS_04 + EXH_03 + TRAP_01,combo_ranking,9,0.5555555555555556,36.0,16.25,0.2850895523226777,0.6666666666666666,26.666666666666668,5.5,0.2035604875678543,0.2222222222222222,4.888888888888889,-9.75,0.033116456152763145,0.3333333333333333,-35.333333333333336,-46.25,-0.1840412734594251,,,,ABS_04 + EXH_03 + TRAP_01,,same_bar_signal_3,3.0,
ABS_04 + EXH_05 + TRAP_04,combo_ranking,4,0.25,33.5625,-30.375,0.22207606178705702,0.25,21.0625,-33.625,0.15867267821696354,0.25,-7.25,-64.375,-0.050505125053908695,0.25,-17.4375,-48.125,-0.1038316390557351,,,,ABS_04 + EXH_05 + TRAP_04,,same_bar_signal_3,3.0,
EXH_01 + EXH_04 + EXH_05,combo_ranking,28,0.6428571428571429,8.651785714285714,5.5,0.33892233590610765,0.6785714285714286,18.267857142857142,19.5,0.4905117644135167,0.7142857142857143,13.642857142857142,11.75,0.31813343356375245,0.6785714285714286,22.830357142857142,12.125,0.4393579776725312,,,,EXH_01 + EXH_04 + EXH_05,,same_bar_signal_3,3.0,
ABS_01 + EXH_01,combo_ranking,1,1.0,2.0,2.0,0.0,1.0,17.0,17.0,0.0,1.0,38.75,38.75,0.0,1.0,76.0,76.0,0.0,,,,ABS_01 + EXH_01,,same_bar_signal_2,2.0,
ABS_01 + EXH_02,combo_ranking,1,1.0,2.0,2.0,0.0,1.0,17.0,17.0,0.0,1.0,38.75,38.75,0.0,1.0,76.0,76.0,0.0,,,,ABS_01 + EXH_02,,same_bar_signal_2,2.0,
ABS_01 + EXH_04,combo_ranking,1,1.0,2.0,2.0,0.0,1.0,17.0,17.0,0.0,1.0,38.75,38.75,0.0,1.0,76.0,76.0,0.0,,,,ABS_01 + EXH_04,,same_bar_signal_2,2.0,
ABS_01 + EXH_05,combo_ranking,1,1.0,2.0,2.0,0.0,1.0,17.0,17.0,0.0,1.0,38.75,38.75,0.0,1.0,76.0,76.0,0.0,,,,ABS_01 + EXH_05,,same_bar_signal_2,2.0,
ABS_01 + EXH_01 + EXH_02,combo_ranking,1,1.0,2.0,2.0,0.0,1.0,17.0,17.0,0.0,1.0,38.75,38.75,0.0,1.0,76.0,76.0,0.0,,,,ABS_01 + EXH_01 + EXH_02,,same_bar_signal_3,3.0,
ABS_01 + EXH_01 + EXH_04,combo_ranking,1,1.0,2.0,2.0,0.0,1.0,17.0,17.0,0.0,1.0,38.75,38.75,0.0,1.0,76.0,76.0,0.0,,,,ABS_01 + EXH_01 + EXH_04,,same_bar_signal_3,3.0,
ABS_01 + EXH_01 + EXH_05,combo_ranking,1,1.0,2.0,2.0,0.0,1.0,17.0,17.0,0.0,1.0,38.75,38.75,0.0,1.0,76.0,76.0,0.0,,,,ABS_01 + EXH_01 + EXH_05,,same_bar_signal_3,3.0,
ABS_01 + EXH_02 + EXH_04,combo_ranking,1,1.0,2.0,2.0,0.0,1.0,17.0,17.0,0.0,1.0,38.75,38.75,0.0,1.0,76.0,76.0,0.0,,,,ABS_01 + EXH_02 + EXH_04,,same_bar_signal_3,3.0,
ABS_01 + EXH_02 + EXH_05,combo_ranking,1,1.0,2.0,2.0,0.0,1.0,17.0,17.0,0.0,1.0,38.75,38.75,0.0,1.0,76.0,76.0,0.0,,,,ABS_01 + EXH_02 + EXH_05,,same_bar_signal_3,3.0,
ABS_01 + EXH_04 + EXH_05,combo_ranking,1,1.0,2.0,2.0,0.0,1.0,17.0,17.0,0.0,1.0,38.75,38.75,0.0,1.0,76.0,76.0,0.0,,,,ABS_01 + EXH_04 + EXH_05,,same_bar_signal_3,3.0,
EXH_01 + EXH_04 + TRAP_05,combo_ranking,12,0.75,12.229166666666666,12.125,0.36892060836411933,0.6666666666666666,14.020833333333334,24.5,0.3635447277344182,0.5833333333333334,6.291666666666667,9.125,0.12019939510023121,0.5,-12.5,0.125,-0.1850799694678755,,,,EXH_01 + EXH_04 + TRAP_05,,same_bar_signal_3,3.0,
EXH_04 + TRAP_01 + TRAP_05,combo_ranking,12,0.75,12.625,12.125,0.3822617627166076,0.5833333333333334,13.708333333333334,24.5,0.35430772737634486,0.5833333333333334,5.3125,9.125,0.1009657077211989,0.4166666666666667,-15.208333333333334,-16.125,-0.22559808120533265,,,,EXH_04 + TRAP_01 + TRAP_05,,same_bar_signal_3,3.0,
EXH_03 + EXH_04 + TRAP_05,combo_ranking,11,0.5454545454545454,8.386363636363637,1.25,0.29965309125553935,0.7272727272727273,12.954545454545455,5.5,0.3585422641817809,0.6363636363636364,8.045454545454545,6.0,0.12674510356542834,0.45454545454545453,-20.795454545454547,-19.5,-0.1731454587521338,,,,EXH_03 + EXH_04 + TRAP_05,,same_bar_signal_3,3.0,
EXH_04 + TRAP_05,combo_ranking,25,0.68,9.79,5.5,0.33810412870521234,0.64,12.3,5.5,0.3488016885033617,0.56,6.01,4.75,0.11057612985448241,0.44,-16.44,-5.0,-0.18235361593858262,,,,EXH_04 + TRAP_05,,same_bar_signal_2,2.0,
EXH_01 + EXH_02 + EXH_05,combo_ranking,9,0.6666666666666666,14.0,8.25,0.584452130821876,0.6666666666666666,11.416666666666666,10.5,0.3405779650339538,0.6666666666666666,-0.9166666666666666,11.75,-0.02113686102132266,0.7777777777777778,36.361111111111114,16.25,0.8483245715948912,,,,EXH_01 + EXH_02 + EXH_05,,same_bar_signal_3,3.0,
ABS_03 + EXH_01 + TRAP_01,combo_ranking,4,0.5,-4.1875,0.125,-0.18075744220870157,0.5,10.25,19.875,0.19974745515471176,0.75,39.75,39.75,0.5723597988595426,0.5,6.3125,12.75,0.1084131240442236,,,,ABS_03 + EXH_01 + TRAP_01,,same_bar_signal_3,3.0,
TRAP_01 + TRAP_04 + TRAP_05,combo_ranking,521,0.48653846153846153,9.414903846153846,-0.25,0.11054142424675065,0.4846153846153846,9.383173076923077,-0.75,0.09474568413553389,0.49615384615384617,8.774519230769231,-0.25,0.0734121354351103,0.4846153846153846,10.240865384615384,-1.75,0.07261573858723493,,,,TRAP_01 + TRAP_04 + TRAP_05,,same_bar_signal_3,3.0,
EXH_01 + EXH_02 + EXH_04,combo_ranking,21,0.6190476190476191,9.011904761904763,8.75,0.48127929861781016,0.5714285714285714,8.916666666666666,4.25,0.25603325316156844,0.47619047619047616,-34.79761904761905,-1.0,-0.24827429668200923,0.5714285714285714,-34.07142857142857,9.5,-0.21650076839645402,,,,EXH_01 + EXH_02 + EXH_04,,same_bar_signal_3,3.0,
EXH_02 + EXH_03 + TRAP_05,combo_ranking,1,1.0,32.5,32.5,0.0,1.0,8.0,8.0,0.0,1.0,38.25,38.25,0.0,1.0,46.25,46.25,0.0,,,,EXH_02 + EXH_03 + TRAP_05,,same_bar_signal_3,3.0,
EXH_02 + EXH_04,combo_ranking,50,0.54,3.155,1.625,0.14423404437637954,0.52,6.295,3.125,0.1800316185053913,0.54,-13.815,4.5,-0.1437232090493344,0.46,-18.69,-1.75,-0.1659357902456782,,,,EXH_02 + EXH_04,,same_bar_signal_2,2.0,
EXH_02 + EXH_03 + TRAP_01,combo_ranking,9,0.5555555555555556,1.8888888888888888,7.0,0.10289645461798053,0.4444444444444444,6.083333333333333,0.0,0.2575749212093053,0.7777777777777778,10.305555555555555,11.25,0.3779955656764635,0.3333333333333333,-20.27777777777778,-19.0,-0.5089903720909302,,,,EXH_02 + EXH_03 + TRAP_01,,same_bar_signal_3,3.0,
EXH_02 + EXH_04 + TRAP_01,combo_ranking,16,0.625,7.015625,8.625,0.46278554934182287,0.4375,4.78125,-1.75,0.1389909634265732,0.625,-3.09375,7.5,-0.058813645912245686,0.375,-37.875,-19.25,-0.47359014642484376,,,,EXH_02 + EXH_04 + TRAP_01,,same_bar_signal_3,3.0,
ABS_03 + EXH_04 + EXH_05,combo_ranking,1,0.0,-31.5,-31.5,0.0,1.0,4.5,4.5,0.0,1.0,26.25,26.25,0.0,1.0,2.75,2.75,0.0,,,,ABS_03 + EXH_04 + EXH_05,,same_bar_signal_3,3.0,
EXH_02 + EXH_03 + EXH_04,combo_ranking,23,0.5217391304347826,-0.9021739130434783,0.5,-0.03477217731233388,0.4782608695652174,4.315217391304348,-0.75,0.11067322419636111,0.6086956521739131,2.032608695652174,7.75,0.04591632295916935,0.43478260869565216,1.6195652173913044,-1.75,0.02496205245174636,,,,EXH_02 + EXH_03 + EXH_04,,same_bar_signal_3,3.0,
ABS_04 + TRAP_01,combo_ranking,11,0.45454545454545453,18.0,-5.0,0.149948268960815,0.5454545454545454,4.0227272727272725,2.75,0.03152968693091664,0.18181818181818182,-11.068181818181818,-44.5,-0.08086521360146474,0.2727272727272727,-38.20454545454545,-46.25,-0.22136839352303228,,,,ABS_04 + TRAP_01,,same_bar_signal_2,2.0,
TRAP_04 + TRAP_05,combo_ranking,3471,0.4935139809743442,3.538844047275872,0.0,0.053330835340205635,0.5033169887510817,3.9544995673492935,0.25,0.04412798386001519,0.4900490337467551,2.7129362561292183,-0.5,0.02712928664193349,0.5018748197288723,3.8598211710412462,0.5,0.030430696142395134,,,,TRAP_04 + TRAP_05,,same_bar_signal_2,2.0,
EXH_01 + EXH_04,combo_ranking,115,0.5478260869565217,3.4282608695652175,1.25,0.13107602641404806,0.5217391304347826,3.6565217391304348,3.5,0.10200566534736868,0.5130434782608696,-9.232608695652173,1.5,-0.12053320297534358,0.5478260869565217,-7.973913043478261,2.5,-0.0826323354904343,,,,EXH_01 + EXH_04,,same_bar_signal_2,2.0,
EXH_03 + EXH_04 + TRAP_01,combo_ranking,27,0.37037037037037035,-4.675925925925926,-4.75,-0.3089815098073723,0.5185185185185185,3.537037037037037,1.5,0.10175532397610627,0.5555555555555556,3.2777777777777777,4.5,0.0928938589784418,0.4074074074074074,1.787037037037037,-2.5,0.03642940085375688,,,,EXH_03 + EXH_04 + TRAP_01,,same_bar_signal_3,3.0,
EXH_04 + EXH_05,combo_ranking,101,0.48514851485148514,0.5198019801980198,-0.75,0.02164900556892467,0.5445544554455446,3.292079207920792,2.0,0.09581689491874285,0.5742574257425742,2.116336633663366,6.75,0.0547089575253771,0.5544554455445545,13.76980198019802,2.75,0.20296786172584996,,,,EXH_04 + EXH_05,,same_bar_signal_2,2.0,
EXH_02 + EXH_04 + EXH_05,combo_ranking,9,0.4444444444444444,-4.0,-7.25,-0.16205284258984706,0.4444444444444444,3.0833333333333335,-0.25,0.10973698051892176,0.5555555555555556,-3.2777777777777777,7.5,-0.08261254628744412,0.6666666666666666,27.38888888888889,21.25,0.49905186023925313,,,,EXH_02 + EXH_04 + EXH_05,,same_bar_signal_3,3.0,
TRAP_01 + TRAP_04,combo_ranking,1595,0.4839924670433145,1.5944758317639673,-0.25,0.022744048297995197,0.4805276381909548,2.787217336683417,-1.25,0.031255697199146955,0.4993718592964824,3.9803706030150754,0.0,0.03894639623033533,0.4943467336683417,3.080402010050251,-0.75,0.025170269287587886,,,,TRAP_01 + TRAP_04,,same_bar_signal_2,2.0,
EXH_01 + EXH_02,combo_ranking,44,0.5681818181818182,5.471590909090909,1.625,0.18881519757189927,0.5909090909090909,2.539772727272727,4.875,0.058942888902920265,0.5,-24.579545454545453,0.625,-0.22844369131859288,0.5,-32.32954545454545,-0.125,-0.2148905846005719,,,,EXH_01 + EXH_02,,same_bar_signal_2,2.0,
EXH_02 + EXH_05,combo_ranking,1401,0.4825124910778016,0.37044967880085655,-0.75,0.009756126271558307,0.5042857142857143,2.2530357142857143,0.25,0.03773049172591321,0.5142857142857142,2.6133928571428573,1.0,0.03696329038702192,0.501072194424589,0.46783416726233024,0.25,0.004987109739115915,,,,EXH_02 + EXH_05,,same_bar_signal_2,2.0,
EXH_02 + EXH_03 + EXH_05,combo_ranking,7,0.14285714285714285,-16.607142857142858,-22.5,-0.6720266014978877,0.2857142857142857,1.75,-1.0,0.04544305010040053,0.42857142857142855,9.035714285714286,-29.25,0.11484915784000492,0.42857142857142855,-10.321428571428571,-14.25,-0.16785412895667137,,,,EXH_02 + EXH_03 + EXH_05,,same_bar_signal_3,3.0,
EXH_02 + EXH_05 + TRAP_01,combo_ranking,794,0.47732997481108314,0.7219773299748111,-0.75,0.01775538371872211,0.48488664987405544,1.4042821158690175,-0.5,0.022856504181285955,0.49496221662468515,1.2644836272040303,-0.625,0.018464389422340365,0.48297604035308955,-2.8836696090794454,-1.25,-0.031029773765621257,,,,EXH_02 + EXH_05 + TRAP_01,,same_bar_signal_3,3.0,
EXH_03 + EXH_04,combo_ranking,330,0.4727272727272727,-0.8431818181818181,-1.125,-0.03402274833962976,0.5060606060606061,1.025,0.375,0.025842498222324498,0.48787878787878786,0.7037878787878787,-0.25,0.015920620969656005,0.4393939393939394,8.271969696969697,-4.75,0.09467523664965986,,,,EXH_03 + EXH_04,,same_bar_signal_2,2.0,
EXH_04 + EXH_05 + TRAP_01,combo_ranking,15,0.4666666666666667,-4.133333333333334,-2.75,-0.1987606404703936,0.5333333333333333,0.9333333333333333,8.25,0.027877283984225145,0.7333333333333333,7.383333333333334,10.5,0.1585302311189481,0.6,10.583333333333334,2.5,0.186005921027641,,,,EXH_04 + EXH_05 + TRAP_01,,same_bar_signal_3,3.0,
EXH_01 + TRAP_01 + TRAP_04,combo_ranking,720,0.4597222222222222,0.8038194444444444,-1.0,0.012152533625905003,0.46453407510431155,0.5956189151599444,-2.0,0.006649142260517585,0.4951321279554937,1.5462447844228095,-1.0,0.01564598374157607,0.49235048678720444,0.24235048678720444,-0.5,0.0019938474876424017,,,,EXH_01 + TRAP_01 + TRAP_04,,same_bar_signal_3,3.0,
EXH_02 + TRAP_01,combo_ranking,5243,0.47949647148579055,-0.26411405683768835,-0.75,-0.007684471287716765,0.49074957085637994,0.5797253480831585,-0.5,0.011994723622608745,0.4833110814419226,0.06885370970818235,-1.0,0.0011814803662047626,0.4765356734070965,-1.2166157954979016,-1.75,-0.014338395255744858,,,,EXH_02 + TRAP_01,,same_bar_signal_2,2.0,
EXH_03 + TRAP_04 + TRAP_05,combo_ranking,473,0.4799154334038055,6.642177589852008,-0.75,0.07825992388719212,0.48625792811839325,0.32716701902748413,-0.75,0.0030891400940534245,0.48414376321353064,-0.6791754756871036,-1.25,-0.005928523068635264,0.48414376321353064,-3.525369978858351,-2.25,-0.026220236781962867,,,,EXH_03 + TRAP_04 + TRAP_05,,same_bar_signal_3,3.0,
EXH_03 + EXH_05,combo_ranking,16582,0.49969846821855024,0.43829152092630563,0.0,0.012992271455025222,0.4998793872874201,0.0989778072608853,0.0,0.0021031744073497036,0.5015982148241964,0.5584856160665822,0.25,0.009489688520325142,0.5037398962480396,1.2131288454578357,0.5,0.01459614550602604,,,,EXH_03 + EXH_05,,same_bar_signal_2,2.0,
EXH_03 + TRAP_01,combo_ranking,29847,0.4982744178254314,0.23650527726587367,0.0,0.0068614331007515565,0.4942031899209221,0.007907787159898138,-0.25,0.0001602288695847934,0.4912374761250545,0.2359933652782897,-0.5,0.003952923975594088,0.4881024197332261,0.3631191768885314,-1.0,0.00440463715723672,,,,EXH_03 + TRAP_01,,same_bar_signal_2,2.0,
EXH_01 + EXH_03 + EXH_05,combo_ranking,13270,0.49886963074604374,0.49715523737754336,0.0,0.015781435922128564,0.4970610399397136,-0.08468349660889224,0.0,-0.001830106204826412,0.49864355689525247,0.32935192162773175,0.0,0.005699527596272193,0.5026004371749454,0.5811034898620637,0.5,0.007080150262389287,,,,EXH_01 + EXH_03 + EXH_05,,same_bar_signal_3,3.0,
EXH_01 + EXH_05,combo_ranking,14214,0.4997185873082876,0.4203426199521598,0.0,0.013327454821551695,0.4977486984663008,-0.16197059237371605,0.0,-0.003494312695372372,0.499296468270719,0.17829252849303504,0.0,0.0030792628366285665,0.5032017451270143,0.1946379565125607,0.5,0.002328442344464997,,,,EXH_01 + EXH_05,,same_bar_signal_2,2.0,
EXH_03 + EXH_05 + TRAP_01,combo_ranking,8486,0.4939901013433891,0.3450978081546076,-0.25,0.010934620024128077,0.49057270798963,-0.19093212349752534,-0.5,-0.004076971630586775,0.4891586141880745,0.1642705632806976,-0.5,0.002790171187608493,0.4874484384207425,0.35492044784914556,-1.25,0.004387486357820274,,,,EXH_03 + EXH_05 + TRAP_01,,same_bar_signal_3,3.0,
EXH_01 + EXH_03,combo_ranking,46984,0.5036608207049208,0.1865847948237698,0.25,0.0057551419817135725,0.4983504671902603,-0.20079071153395908,0.0,-0.004254862125219355,0.498286541367787,0.02106702709606011,0.0,0.00036334936540119824,0.5011177109280194,0.19160226522748078,0.25,0.0023172796712815497,,,,EXH_01 + EXH_03,,same_bar_signal_2,2.0,
EXH_01 + EXH_03 + TRAP_01,combo_ranking,25135,0.4964392281678934,0.03346926596379551,0.0,0.0010147979595122618,0.4919232911593857,-0.20348929736611762,-0.25,-0.004185266588815707,0.49003302431066725,0.1315501531850555,-0.5,0.0022050395626233986,0.48841929321872013,0.2553824418974849,-1.0,0.003064933653195162,,,,EXH_01 + EXH_03 + TRAP_01,,same_bar_signal_3,3.0,
EXH_01 + TRAP_01,combo_ranking,29220,0.497056810403833,0.08086926762491445,0.0,0.0023924405321397208,0.49211129744344434,-0.2712105137068346,-0.25,-0.00549835542313099,0.49038264083783967,-0.10388288041618181,-0.5,-0.0017114194240648104,0.4897644803505409,-0.5284472134739149,-0.75,-0.00611185449905971,,,,EXH_01 + TRAP_01,,same_bar_signal_2,2.0,
EXH_01 + EXH_05 + TRAP_01,combo_ranking,7959,0.49051388365372534,0.16343133559492398,-0.25,0.005323564302732669,0.4861163462746576,-0.34501821836914187,-0.5,-0.007282704292996392,0.4878753612262847,-0.0049629350420907145,-0.75,-8.277384635537851e-05,0.4884393063583815,-0.30532168886654937,-1.25,-0.003576908987058645,,,,EXH_01 + EXH_05 + TRAP_01,,same_bar_signal_3,3.0,
EXH_05 + TRAP_01,combo_ranking,14260,0.48870967741935484,-0.09612552594670407,-0.25,-0.0029440037746963424,0.48667601683029454,-0.359484572230014,-0.5,-0.00754387644288974,0.48800841514726506,-0.12945301542777,-0.75,-0.0021803673142849604,0.48513115443961286,-0.5257925375227942,-1.25,-0.006196724190559825,,,,EXH_05 + TRAP_01,,same_bar_signal_2,2.0,
EXH_04 + TRAP_01,combo_ranking,98,0.4897959183673469,-1.3112244897959184,-0.5,-0.060679409526579194,0.47959183673469385,-0.5204081632653061,-1.75,-0.015288181362164938,0.5204081632653061,-2.614795918367347,3.0,-0.0646689028856544,0.47959183673469385,-7.60969387755102,-0.625,-0.12367510058022646,,,,EXH_04 + TRAP_01,,same_bar_signal_2,2.0,
EXH_02 + EXH_03,combo_ranking,45,0.4888888888888889,-0.7722222222222223,0.0,-0.030378013438148187,0.4666666666666667,-0.55,-0.75,-0.013355073228931948,0.5333333333333333,2.1222222222222222,4.25,0.039118310126879,0.4444444444444444,-4.65,-3.25,-0.07389079565995038,,,,EXH_02 + EXH_03,,same_bar_signal_2,2.0,
ABS_03 + EXH_05 + TRAP_01,combo_ranking,2,0.5,-33.25,-33.25,-0.4610058916559354,0.5,-0.625,-0.625,-0.010015676787344866,0.5,16.5,16.5,0.20834396231389346,0.5,-4.375,-4.375,-0.07215375318230077,,,,ABS_03 + EXH_05 + TRAP_01,,same_bar_signal_3,3.0,
TRAP_01 + TRAP_05,combo_ranking,16031,0.4805988771054273,-0.44519650655021836,-0.625,-0.012747769808094665,0.4796631316281971,-0.6665315034310667,-1.0,-0.01352197338911062,0.47357913781271443,-0.843065693430657,-1.5,-0.014027091997149481,0.4693584623065402,-1.8662163005491763,-2.75,-0.02184252640779865,,,,TRAP_01 + TRAP_05,,same_bar_signal_2,2.0,
EXH_02 + EXH_05 + TRAP_05,combo_ranking,506,0.4841897233201581,-1.4318181818181819,-0.75,-0.03274489594275213,0.5019762845849802,-0.6724308300395256,0.25,-0.009621477111992861,0.5138339920948617,-1.0256916996047432,1.0,-0.013831750545933753,0.49407114624505927,-2.7040513833992095,-0.25,-0.02727321035088608,,,,EXH_02 + EXH_05 + TRAP_05,,same_bar_signal_3,3.0,
EXH_03 + TRAP_05,combo_ranking,9858,0.4937106918238994,0.13567660783120308,0.0,0.00386196889834221,0.4876242645567052,-0.8769273686346115,-0.5,-0.017323710289182725,0.4833637654696693,-0.9469466423209576,-1.0,-0.015033996585446515,0.4893962455606291,-0.6576610857432775,-0.75,-0.007484150799185051,,,,EXH_03 + TRAP_05,,same_bar_signal_2,2.0,
EXH_04 + EXH_05 + TRAP_05,combo_ranking,5,0.6,-8.15,0.75,-0.2599917460364813,0.6,-0.9,1.75,-0.017321851373193652,0.6,6.4,4.75,0.08646537010360543,0.4,-5.65,-5.0,-0.09946368074499073,,,,EXH_04 + EXH_05 + TRAP_05,,same_bar_signal_3,3.0,
EXH_05 + TRAP_04 + TRAP_05,combo_ranking,227,0.4581497797356828,8.536343612334802,-3.0,0.10804646973373104,0.4845814977973568,-0.9779735682819384,-0.75,-0.009989634022679685,0.46255506607929514,-3.4262114537444934,-2.75,-0.030926020717606608,0.47577092511013214,-6.100220264317181,-3.25,-0.04475014824288104,,,,EXH_05 + TRAP_04 + TRAP_05,,same_bar_signal_3,3.0,
EXH_02 + TRAP_01 + TRAP_05,combo_ranking,1797,0.4785754034501948,-0.9037284362826934,-1.0,-0.03128976551975378,0.48080133555926546,-1.0786032276015582,-1.0,-0.023065010484178926,0.46188091263216474,-1.5844462993878687,-2.0,-0.029489260392386953,0.4607679465776294,-3.788119087367835,-3.5,-0.045084478059856076,,,,EXH_02 + TRAP_01 + TRAP_05,,same_bar_signal_3,3.0,
EXH_03 + TRAP_01 + TRAP_05,combo_ranking,4757,0.485179735127181,-0.17852638217363884,-0.5,-0.0051050213588048916,0.4788732394366197,-1.1725352112676057,-1.0,-0.02283423263598117,0.4689930628547404,-1.0398360311120454,-1.5,-0.01673857444867952,0.4688683214135465,-0.6613904080774085,-2.625,-0.0076586971594968314,,,,EXH_03 + TRAP_01 + TRAP_05,,same_bar_signal_3,3.0,
EXH_02 + TRAP_05,combo_ranking,2966,0.4855023600809171,-0.8076534052596089,-0.5,-0.02677878847016636,0.4908968307484828,-1.2255563047875928,-0.5,-0.025782083393840142,0.48988536749831424,-0.8674140256237357,-0.5,-0.015115914214618978,0.48314227916385705,-1.5225050573162509,-1.5,-0.017961060640064214,,,,EXH_02 + TRAP_05,,same_bar_signal_2,2.0,
EXH_05 + TRAP_05,combo_ranking,5899,0.48058993049669435,-0.6294710967960672,-0.75,-0.016262472314741983,0.48482793693846415,-1.3785811154432954,-0.75,-0.024310694102136963,0.4799118494660112,-1.7707238515002544,-1.25,-0.026565021114046555,0.4856755382268181,-2.3222156297677574,-1.25,-0.025752289445239007,,,,EXH_05 + TRAP_05,,same_bar_signal_2,2.0,
EXH_03 + EXH_05 + TRAP_05,combo_ranking,2790,0.47562724014336916,0.17258064516129032,-1.0,0.004719454011733194,0.4752688172043011,-1.5183691756272402,-1.25,-0.026454044814973477,0.4691756272401434,-1.94668458781362,-1.875,-0.028574884247425568,0.4867383512544803,-2.3347670250896058,-1.125,-0.025393722204893412,,,,EXH_03 + EXH_05 + TRAP_05,,same_bar_signal_3,3.0,
EXH_01 + TRAP_01 + TRAP_05,combo_ranking,4888,0.48527004909983634,-0.6702127659574468,-0.5,-0.018535925219908135,0.48424713584288054,-1.527823240589198,-0.75,-0.02878422546077492,0.4734042553191489,-1.2120499181669395,-1.5,-0.01852838932328029,0.4759467758444217,-1.442476970317298,-2.25,-0.015375699198075505,,,,EXH_01 + TRAP_01 + TRAP_05,,same_bar_signal_3,3.0,
EXH_03 + TRAP_01 + TRAP_04,combo_ranking,794,0.4640605296343001,-0.3537200504413619,-1.0,-0.00479178360343731,0.4633838383838384,-1.5776515151515151,-2.125,-0.01665981767012327,0.4936868686868687,-0.7493686868686869,-1.0,-0.007163254858965304,0.4823232323232323,-1.5912247474747474,-2.625,-0.012792375973414968,,,,EXH_03 + TRAP_01 + TRAP_04,,same_bar_signal_3,3.0,
EXH_01 + EXH_03 + TRAP_05,combo_ranking,7328,0.48758187772925765,-0.42781113537117904,-0.5,-0.013023891100321837,0.4817139737991266,-1.714621997816594,-1.0,-0.034064230744893724,0.4768013100436681,-1.7530021834061136,-1.25,-0.027952486515229198,0.48723549488054607,-1.3278498293515357,-1.0,-0.014817800255232893,,,,EXH_01 + EXH_03 + TRAP_05,,same_bar_signal_3,3.0,
EXH_01 + TRAP_05,combo_ranking,8216,0.4898977604673807,-0.474957400194742,-0.25,-0.01370111728304897,0.4846640701071081,-1.7193281402142162,-0.75,-0.03357172399263255,0.4791869522882181,-1.7559944011684518,-1.25,-0.027280730541503418,0.4889808839644466,-1.7625106538414708,-0.75,-0.01900567476240626,,,,EXH_01 + TRAP_05,,same_bar_signal_2,2.0,
EXH_05 + TRAP_01 + TRAP_05,combo_ranking,3079,0.4774277362780123,-0.8903052939265995,-0.75,-0.02405032342759157,0.47840207859694706,-1.992448847028256,-1.0,-0.0340599794427426,0.4667099707697304,-2.7896232543033452,-2.0,-0.04140804908329892,0.4680090938616434,-3.9748294900941863,-3.0,-0.04412079417049428,,,,EXH_05 + TRAP_01 + TRAP_05,,same_bar_signal_3,3.0,
ABS_03 + EXH_03,combo_ranking,15,0.6,-2.4,3.75,-0.06073850360617934,0.5333333333333333,-2.0,0.5,-0.03534537985035505,0.6,1.45,3.75,0.024689052838455315,0.4666666666666667,2.0,-19.5,0.04578321263633423,,,,ABS_03 + EXH_03,,same_bar_signal_2,2.0,
