score_entry_threshold,min_tier,stop_loss_ticks,target_ticks,exit_on_opposing_score,max_bars_in_trade,total_trades,win_rate,profit_factor,max_drawdown_dollars,sharpe,avg_pnl_per_trade,net_pnl
60,0,20,40,0.5,60,107,0.9532710280373832,45.912685426962,112.70382908725878,37.99377696840913,176.1751400320883,18850.73998343345
60,0,20,40,0.7,15,140,0.8928571428571429,21.875441604700168,112.70382908725878,18.72654064207375,96.87510220478518,13562.514308669925
60,0,20,40,0.7,30,118,0.940677966101695,46.87765890193654,112.70382908725878,28.373002435690626,145.34631514784465,17150.86518744567
60,0,20,40,0.7,60,107,0.9532710280373832,45.912685426962,112.70382908725878,37.99377696840913,176.1751400320883,18850.73998343345
60,0,20,60,0.3,15,140,0.8928571428571429,24.89997244165666,112.70382908725878,16.47384274080726,110.91081649049946,15527.514308669925
60,0,20,60,0.3,30,117,0.9487179487179487,57.06488760254664,112.70382908725878,25.034181830373477,174.61794698655615,20430.29979742707
60,0,20,60,0.3,60,96,0.9583333333333334,55.946558224711076,112.70382908725878,33.553564399111785,235.13805472319896,22573.2532534271
60,0,20,60,0.5,15,140,0.8928571428571429,24.89997244165666,112.70382908725878,16.47384274080726,110.91081649049946,15527.514308669925
60,0,20,60,0.5,30,117,0.9487179487179487,57.06488760254664,112.70382908725878,25.034181830373477,174.61794698655615,20430.29979742707
60,0,20,60,0.5,60,96,0.9583333333333334,55.946558224711076,112.70382908725878,33.553564399111785,235.13805472319896,22573.2532534271
60,0,20,60,0.7,15,140,0.8928571428571429,24.89997244165666,112.70382908725878,16.47384274080726,110.91081649049946,15527.514308669925
60,0,20,60,0.7,30,117,0.9487179487179487,57.06488760254664,112.70382908725878,25.034181830373477,174.61794698655615,20430.29979742707
60,0,20,60,0.7,60,96,0.9583333333333334,55.946558224711076,112.70382908725878,33.553564399111785,235.13805472319896,22573.2532534271
60,0,30,16,0.3,15,140,0.8928571428571429,13.143660423321768,157.70382908725878,20.40183423408219,64.16081649049946,8982.514308669925
60,0,30,16,0.3,30,132,0.9393939393939394,25.86760305841625,157.70382908725878,31.198932387439076,77.49893860582122,10229.859895968402
60,0,30,16,0.3,60,127,0.9763779527559056,36.402160250501716,157.70382908725878,40.28268583408744,83.41352973455874,10593.51827628896
60,0,30,16,0.5,15,140,0.8928571428571429,13.143660423321768,157.70382908725878,20.40183423408219,64.16081649049946,8982.514308669925
60,0,30,16,0.5,30,132,0.9393939393939394,25.86760305841625,157.70382908725878,31.198932387439076,77.49893860582122,10229.859895968402
60,0,30,16,0.5,60,127,0.9763779527559056,36.402160250501716,157.70382908725878,40.28268583408744,83.41352973455874,10593.51827628896
60,0,30,16,0.7,15,140,0.8928571428571429,13.143660423321768,157.70382908725878,20.40183423408219,64.16081649049946,8982.514308669925
60,0,30,16,0.7,30,132,0.9393939393939394,25.86760305841625,157.70382908725878,31.198932387439076,77.49893860582122,10229.859895968402
60,0,30,16,0.7,60,127,0.9763779527559056,36.402160250501716,157.70382908725878,40.28268583408744,83.41352973455874,10593.51827628896
60,0,30,24,0.3,15,140,0.8928571428571429,15.98269702406077,157.70382908725878,20.086254444757113,79.16081649049946,11082.514308669925
60,0,30,24,0.3,30,126,0.9365079365079365,35.259566365830565,157.70382908725878,31.694984196821995,105.98768923593553,13354.448843727878
60,0,30,24,0.3,60,119,0.9747899159663865,48.33975928160046,157.70382908725878,44.758913444797145,119.03907415672353,14165.6498246501
60,0,30,24,0.5,15,140,0.8928571428571429,15.98269702406077,157.70382908725878,20.086254444757113,79.16081649049946,11082.514308669925
60,0,30,24,0.5,30,126,0.9365079365079365,35.259566365830565,157.70382908725878,31.694984196821995,105.98768923593553,13354.448843727878
60,0,30,24,0.5,60,119,0.9747899159663865,48.33975928160046,157.70382908725878,44.758913444797145,119.03907415672353,14165.6498246501
60,0,30,24,0.7,15,140,0.8928571428571429,15.98269702406077,157.70382908725878,20.086254444757113,79.16081649049946,11082.514308669925
60,0,30,24,0.7,30,126,0.9365079365079365,35.259566365830565,157.70382908725878,31.694984196821995,105.98768923593553,13354.448843727878
60,0,30,24,0.7,60,119,0.9747899159663865,48.33975928160046,157.70382908725878,44.758913444797145,119.03907415672353,14165.6498246501
60,0,30,32,0.3,15,140,0.8928571428571429,18.08493603079846,157.70382908725878,19.200131238665282,90.26795934764232,12637.514308669925
60,0,30,32,0.3,30,119,0.9411764705882353,41.50164656602296,157.70382908725878,30.267392193719573,128.93789510241785,15343.609517187724
60,0,30,32,0.3,60,112,0.9732142857142857,57.96093567025828,157.70382908725878,44.6970476092067,152.1841940041057,17044.62972845984
60,0,30,32,0.5,15,140,0.8928571428571429,18.08493603079846,157.70382908725878,19.200131238665282,90.26795934764232,12637.514308669925
60,0,30,32,0.5,30,119,0.9411764705882353,41.50164656602296,157.70382908725878,30.267392193719573,128.93789510241785,15343.609517187724
60,0,30,32,0.5,60,112,0.9732142857142857,57.96093567025828,157.70382908725878,44.6970476092067,152.1841940041057,17044.62972845984
60,0,30,32,0.7,15,140,0.8928571428571429,18.08493603079846,157.70382908725878,19.200131238665282,90.26795934764232,12637.514308669925
60,0,30,32,0.7,30,119,0.9411764705882353,41.50164656602296,157.70382908725878,30.267392193719573,128.93789510241785,15343.609517187724
60,0,30,32,0.7,60,112,0.9732142857142857,57.96093567025828,157.70382908725878,44.6970476092067,152.1841940041057,17044.62972845984
60,0,30,40,0.3,15,140,0.8928571428571429,19.21379106013992,157.70382908725878,18.20267657352248,96.23224506192803,13472.514308669925
60,0,30,40,0.3,30,118,0.940677966101695,46.258957555763075,157.70382908725878,28.250050705083666,145.30394226648872,17145.86518744567
60,0,30,40,0.3,60,106,0.9622641509433962,62.23504705020122,157.70382908725878,40.92179913239292,178.0041722336833,18868.44225677043
60,0,30,40,0.5,15,140,0.8928571428571429,19.21379106013992,157.70382908725878,18.20267657352248,96.23224506192803,13472.514308669925
60,0,30,40,0.5,30,118,0.940677966101695,46.258957555763075,157.70382908725878,28.250050705083666,145.30394226648872,17145.86518744567
60,0,30,40,0.5,60,106,0.9622641509433962,62.23504705020122,157.70382908725878,40.92179913239292,178.0041722336833,18868.44225677043
60,0,30,40,0.7,15,140,0.8928571428571429,19.21379106013992,157.70382908725878,18.20267657352248,96.23224506192803,13472.514308669925
60,0,30,40,0.7,30,118,0.940677966101695,46.258957555763075,157.70382908725878,28.250050705083666,145.30394226648872,17145.86518744567
60,0,30,40,0.7,60,106,0.9622641509433962,62.23504705020122,157.70382908725878,40.92179913239292,178.0041722336833,18868.44225677043
60,0,30,60,0.3,15,140,0.8928571428571429,21.870318165117126,157.70382908725878,16.155356132353667,110.26795934764232,15437.514308669925
60,0,30,60,0.3,30,117,0.9487179487179487,56.29249743382974,157.70382908725878,24.97029524529714,174.5752119438211,20425.29979742707
60,0,30,60,0.3,60,95,0.968421052631579,76.14513877093376,157.70382908725878,35.173091548837824,236.69426870277982,22485.955526764083
60,0,30,60,0.5,15,140,0.8928571428571429,21.870318165117126,157.70382908725878,16.155356132353667,110.26795934764232,15437.514308669925
60,0,30,60,0.5,30,117,0.9487179487179487,56.29249743382974,157.70382908725878,24.97029524529714,174.5752119438211,20425.29979742707
60,0,30,60,0.5,60,95,0.968421052631579,76.14513877093376,157.70382908725878,35.173091548837824,236.69426870277982,22485.955526764083
60,0,30,60,0.7,15,140,0.8928571428571429,21.870318165117126,157.70382908725878,16.155356132353667,110.26795934764232,15437.514308669925
60,0,30,60,0.7,30,117,0.9487179487179487,56.29249743382974,157.70382908725878,24.97029524529714,174.5752119438211,20425.29979742707
60,0,30,60,0.7,60,95,0.968421052631579,76.14513877093376,157.70382908725878,35.173091548837824,236.69426870277982,22485.955526764083
60,1,8,16,0.3,15,18,0.8333333333333334,10.941733766294563,54.09814732156519,19.44785216714844,59.85095324219502,1077.3171583595104
60,1,8,16,0.3,30,18,0.8888888888888888,13.6162858789089,54.09814732156519,25.176022673773822,69.85095324219502,1257.3171583595104
60,1,8,16,0.3,60,18,0.8888888888888888,13.6162858789089,54.09814732156519,25.176022673773822,69.85095324219502,1257.3171583595104
60,1,8,16,0.5,15,18,0.8333333333333334,10.941733766294563,54.09814732156519,19.44785216714844,59.85095324219502,1077.3171583595104
60,1,8,16,0.5,30,18,0.8888888888888888,13.6162858789089,54.09814732156519,25.176022673773822,69.85095324219502,1257.3171583595104
60,1,8,16,0.5,60,18,0.8888888888888888,13.6162858789089,54.09814732156519,25.176022673773822,69.85095324219502,1257.3171583595104
60,1,8,16,0.7,15,18,0.8333333333333334,10.941733766294563,54.09814732156519,19.44785216714844,59.85095324219502,1077.3171583595104
60,1,8,16,0.7,30,18,0.8888888888888888,13.6162858789089,54.09814732156519,25.176022673773822,69.85095324219502,1257.3171583595104
60,1,8,16,0.7,60,18,0.8888888888888888,13.6162858789089,54.09814732156519,25.176022673773822,69.85095324219502,1257.3171583595104
60,1,8,24,0.3,15,18,0.8333333333333334,13.110368524360464,54.09814732156519,18.707018853812396,72.90650879775058,1312.3171583595104
60,1,8,24,0.3,30,17,0.8823529411764706,16.65848052608984,54.09814732156519,24.8865345320979,91.79394105576434,1560.4969979479938
60,1,8,24,0.3,60,17,0.8235294117647058,11.18501979238682,54.09814732156519,20.61240913178465,87.67629399694081,1490.4969979479938
60,1,8,24,0.5,15,18,0.8333333333333334,13.110368524360464,54.09814732156519,18.707018853812396,72.90650879775058,1312.3171583595104
60,1,8,24,0.5,30,17,0.8823529411764706,16.65848052608984,54.09814732156519,24.8865345320979,91.79394105576434,1560.4969979479938
60,1,8,24,0.5,60,17,0.8235294117647058,11.18501979238682,54.09814732156519,20.61240913178465,87.67629399694081,1490.4969979479938
60,1,8,24,0.7,15,18,0.8333333333333334,13.110368524360464,54.09814732156519,18.707018853812396,72.90650879775058,1312.3171583595104
60,1,8,24,0.7,30,17,0.8823529411764706,16.65848052608984,54.09814732156519,24.8865345320979,91.79394105576434,1560.4969979479938
60,1,8,24,0.7,60,17,0.8235294117647058,11.18501979238682,54.09814732156519,20.61240913178465,87.67629399694081,1490.4969979479938
60,1,8,32,0.3,15,18,0.8333333333333334,14.125474155795567,54.09814732156519,18.17070392925145,79.01761990886169,1422.3171583595104
60,1,8,32,0.3,30,17,0.8823529411764706,19.919625006131188,54.09814732156519,23.32659814792673,110.91158811458787,1885.4969979479938
60,1,8,32,0.3,60,17,0.8235294117647058,14.2600068020111,54.09814732156519,21.074889816629845,114.14688223223493,1940.4969979479938
60,1,8,32,0.5,15,18,0.8333333333333334,14.125474155795567,54.09814732156519,18.17070392925145,79.01761990886169,1422.3171583595104
60,1,8,32,0.5,30,17,0.8823529411764706,19.919625006131188,54.09814732156519,23.32659814792673,110.91158811458787,1885.4969979479938
60,1,8,32,0.5,60,17,0.8235294117647058,14.2600068020111,54.09814732156519,21.074889816629845,114.14688223223493,1940.4969979479938
60,1,8,32,0.7,15,18,0.8333333333333334,14.125474155795567,54.09814732156519,18.17070392925145,79.01761990886169,1422.3171583595104
60,1,8,32,0.7,30,17,0.8823529411764706,19.919625006131188,54.09814732156519,23.32659814792673,110.91158811458787,1885.4969979479938
60,1,8,32,0.7,60,17,0.8235294117647058,14.2600068020111,54.09814732156519,21.074889816629845,114.14688223223493,1940.4969979479938
60,1,8,40,0.3,15,18,0.8333333333333334,14.263897650991264,54.09814732156519,17.792204034903182,79.85095324219502,1437.3171583595104
60,1,8,40,0.3,30,17,0.8823529411764706,22.27768332246878,54.09814732156519,22.054923836040235,124.73511752635258,2120.496997947994
60,1,8,40,0.3,60,17,0.8235294117647058,16.959162066014635,54.09814732156519,21.215841925928775,137.382176349882,2335.496997947994
60,1,8,40,0.5,15,18,0.8333333333333334,14.263897650991264,54.09814732156519,17.792204034903182,79.85095324219502,1437.3171583595104
60,1,8,40,0.5,30,17,0.8823529411764706,22.27768332246878,54.09814732156519,22.054923836040235,124.73511752635258,2120.496997947994
60,1,8,40,0.5,60,17,0.8235294117647058,16.959162066014635,54.09814732156519,21.215841925928775,137.382176349882,2335.496997947994
60,1,8,40,0.7,15,18,0.8333333333333334,14.263897650991264,54.09814732156519,17.792204034903182,79.85095324219502,1437.3171583595104
60,1,8,40,0.7,30,17,0.8823529411764706,22.27768332246878,54.09814732156519,22.054923836040235,124.73511752635258,2120.496997947994
60,1,8,40,0.7,60,17,0.8235294117647058,16.959162066014635,54.09814732156519,21.215841925928775,137.382176349882,2335.496997947994
60,1,8,60,0.3,15,18,0.8333333333333334,14.263897650991264,54.09814732156519,17.792204034903182,79.85095324219502,1437.3171583595104
60,1,8,60,0.3,30,17,0.8823529411764706,24.18419855695449,54.09814732156519,20.976423814740155,135.91158811458786,2310.496997947994
60,1,8,60,0.3,60,17,0.8235294117647058,22.835803906629927,54.09814732156519,21.076422417923062,187.97041164399963,3195.496997947994
60,1,8,60,0.5,15,18,0.8333333333333334,14.263897650991264,54.09814732156519,17.792204034903182,79.85095324219502,1437.3171583595104
60,1,8,60,0.5,30,17,0.8823529411764706,24.18419855695449,54.09814732156519,20.976423814740155,135.91158811458786,2310.496997947994
60,1,8,60,0.5,60,17,0.8235294117647058,22.835803906629927,54.09814732156519,21.076422417923062,187.97041164399963,3195.496997947994
60,1,8,60,0.7,15,18,0.8333333333333334,14.263897650991264,54.09814732156519,17.792204034903182,79.85095324219502,1437.3171583595104
60,1,8,60,0.7,30,17,0.8823529411764706,24.18419855695449,54.09814732156519,20.976423814740155,135.91158811458786,2310.496997947994
60,1,8,60,0.7,60,17,0.8235294117647058,22.835803906629927,54.09814732156519,21.076422417923062,187.97041164399963,3195.496997947994
60,1,12,16,0.3,15,18,0.8333333333333334,7.731196176083381,74.0981473215652,16.57077943030907,57.35095324219502,1032.3171583595104
60,1,12,16,0.3,30,18,0.8888888888888888,9.380559247016794,74.0981473215652,20.86940701828858,67.35095324219502,1212.3171583595104
60,1,12,16,0.3,60,18,0.8888888888888888,9.380559247016794,74.0981473215652,20.86940701828858,67.35095324219502,1212.3171583595104
60,1,12,16,0.5,15,18,0.8333333333333334,7.731196176083381,74.0981473215652,16.57077943030907,57.35095324219502,1032.3171583595104
60,1,12,16,0.5,30,18,0.8888888888888888,9.380559247016794,74.0981473215652,20.86940701828858,67.35095324219502,1212.3171583595104
60,1,12,16,0.5,60,18,0.8888888888888888,9.380559247016794,74.0981473215652,20.86940701828858,67.35095324219502,1212.3171583595104
60,1,12,16,0.7,15,18,0.8333333333333334,7.731196176083381,74.0981473215652,16.57077943030907,57.35095324219502,1032.3171583595104
60,1,12,16,0.7,30,18,0.8888888888888888,9.380559247016794,74.0981473215652,20.86940701828858,67.35095324219502,1212.3171583595104
60,1,12,16,0.7,60,18,0.8888888888888888,9.380559247016794,74.0981473215652,20.86940701828858,67.35095324219502,1212.3171583595104
60,1,12,24,0.3,15,18,0.8333333333333334,9.263507335081586,74.0981473215652,16.608673810040216,70.40650879775058,1267.3171583595104
60,1,12,24,0.3,30,17,0.8823529411764706,11.476394145213343,74.0981473215652,21.633811282987857,89.14688223223493,1515.4969979479938
60,1,12,24,0.3,60,17,0.8823529411764706,11.718343680962308,74.0981473215652,22.06248887153991,91.2057057616467,1550.4969979479938
60,1,12,24,0.5,15,18,0.8333333333333334,9.263507335081586,74.0981473215652,16.608673810040216,70.40650879775058,1267.3171583595104
60,1,12,24,0.5,30,17,0.8823529411764706,11.476394145213343,74.0981473215652,21.633811282987857,89.14688223223493,1515.4969979479938
60,1,12,24,0.5,60,17,0.8823529411764706,11.718343680962308,74.0981473215652,22.06248887153991,91.2057057616467,1550.4969979479938
60,1,12,24,0.7,15,18,0.8333333333333334,9.263507335081586,74.0981473215652,16.608673810040216,70.40650879775058,1267.3171583595104
60,1,12,24,0.7,30,17,0.8823529411764706,11.476394145213343,74.0981473215652,21.633811282987857,89.14688223223493,1515.4969979479938
60,1,12,24,0.7,60,17,0.8823529411764706,11.718343680962308,74.0981473215652,22.06248887153991,91.2057057616467,1550.4969979479938
60,1,12,32,0.3,15,18,0.8333333333333334,9.980759366953086,74.0981473215652,16.380588126196656,76.51761990886169,1377.3171583595104
60,1,12,32,0.3,30,17,0.8823529411764706,13.723068405739445,74.0981473215652,21.06717748037244,108.26452929105847,1840.4969979479938
60,1,12,32,0.3,60,17,0.8823529411764706,14.829123426306142,74.0981473215652,22.421719782872206,117.67629399694081,2000.4969979479938
60,1,12,32,0.5,15,18,0.8333333333333334,9.980759366953086,74.0981473215652,16.380588126196656,76.51761990886169,1377.3171583595104
60,1,12,32,0.5,30,17,0.8823529411764706,13.723068405739445,74.0981473215652,21.06717748037244,108.26452929105847,1840.4969979479938
60,1,12,32,0.5,60,17,0.8823529411764706,14.829123426306142,74.0981473215652,22.421719782872206,117.67629399694081,2000.4969979479938
60,1,12,32,0.7,15,18,0.8333333333333334,9.980759366953086,74.0981473215652,16.380588126196656,76.51761990886169,1377.3171583595104
60,1,12,32,0.7,30,17,0.8823529411764706,13.723068405739445,74.0981473215652,21.06717748037244,108.26452929105847,1840.4969979479938
60,1,12,32,0.7,60,17,0.8823529411764706,14.829123426306142,74.0981473215652,22.421719782872206,117.67629399694081,2000.4969979479938
60,1,12,40,0.3,15,18,0.8333333333333334,10.07856646220829,74.0981473215652,16.10453772726565,77.35095324219502,1392.3171583595104
60,1,12,40,0.3,30,17,0.8823529411764706,15.34758671719678,74.0981473215652,20.320628712200133,122.08805870282316,2075.496997947994
60,1,12,40,0.3,60,17,0.8823529411764706,17.559696758330173,74.0981473215652,22.435130302737726,140.91158811458786,2395.496997947994
60,1,12,40,0.5,15,18,0.8333333333333334,10.07856646220829,74.0981473215652,16.10453772726565,77.35095324219502,1392.3171583595104
60,1,12,40,0.5,30,17,0.8823529411764706,15.34758671719678,74.0981473215652,20.320628712200133,122.08805870282316,2075.496997947994
60,1,12,40,0.5,60,17,0.8823529411764706,17.559696758330173,74.0981473215652,22.435130302737726,140.91158811458786,2395.496997947994
60,1,12,40,0.7,15,18,0.8333333333333334,10.07856646220829,74.0981473215652,16.10453772726565,77.35095324219502,1392.3171583595104
60,1,12,40,0.7,30,17,0.8823529411764706,15.34758671719678,74.0981473215652,20.320628712200133,122.08805870282316,2075.496997947994
60,1,12,40,0.7,60,17,0.8823529411764706,17.559696758330173,74.0981473215652,22.435130302737726,140.91158811458786,2395.496997947994
60,1,12,60,0.3,15,18,0.8333333333333334,10.07856646220829,74.0981473215652,16.10453772726565,77.35095324219502,1392.3171583595104
60,1,12,60,0.3,30,17,0.8823529411764706,16.66102705411973,74.0981473215652,19.576394204994504,133.26452929105847,2265.496997947994
60,1,12,60,0.3,60,17,0.8823529411764706,23.504742493876165,74.0981473215652,22.03158748774453,191.4998234087055,3255.496997947994
60,1,12,60,0.5,15,18,0.8333333333333334,10.07856646220829,74.0981473215652,16.10453772726565,77.35095324219502,1392.3171583595104
60,1,12,60,0.5,30,17,0.8823529411764706,16.66102705411973,74.0981473215652,19.576394204994504,133.26452929105847,2265.496997947994
60,1,12,60,0.5,60,17,0.8823529411764706,23.504742493876165,74.0981473215652,22.03158748774453,191.4998234087055,3255.496997947994
60,1,12,60,0.7,15,18,0.8333333333333334,10.07856646220829,74.0981473215652,16.10453772726565,77.35095324219502,1392.3171583595104
60,1,12,60,0.7,30,17,0.8823529411764706,16.66102705411973,74.0981473215652,19.576394204994504,133.26452929105847,2265.496997947994
60,1,12,60,0.7,60,17,0.8823529411764706,23.504742493876165,74.0981473215652,22.03158748774453,191.4998234087055,3255.496997947994
60,1,16,16,0.3,15,18,0.8333333333333334,22.21910108438921,39.09814732156519,23.62267429356414,62.906508797750575,1132.3171583595104
60,1,16,16,0.3,30,18,0.9444444444444444,55.081017503050546,0.0,44.27440739720109,76.79539768663946,1382.3171583595104
60,1,16,16,0.3,60,18,1.0,inf,0.0,175.73298501552654,85.1287310199728,1532.3171583595104
60,1,16,16,0.5,15,18,0.8333333333333334,22.21910108438921,39.09814732156519,23.62267429356414,62.906508797750575,1132.3171583595104
60,1,16,16,0.5,30,18,0.9444444444444444,55.081017503050546,0.0,44.27440739720109,76.79539768663946,1382.3171583595104
60,1,16,16,0.5,60,18,1.0,inf,0.0,175.73298501552654,85.1287310199728,1532.3171583595104
60,1,16,16,0.7,15,18,0.8333333333333334,22.21910108438921,39.09814732156519,23.62267429356414,62.906508797750575,1132.3171583595104
60,1,16,16,0.7,30,18,0.9444444444444444,55.081017503050546,0.0,44.27440739720109,76.79539768663946,1382.3171583595104
60,1,16,16,0.7,60,18,1.0,inf,0.0,175.73298501552654,85.1287310199728,1532.3171583595104
60,1,16,24,0.3,15,18,0.8333333333333334,26.622892652871524,39.09814732156519,21.50776162130621,75.96206435330613,1367.3171583595104
60,1,16,24,0.3,30,17,0.9411764705882353,66.94245907758427,0.0,36.823599612820615,99.14688223223493,1685.4969979479938
60,1,16,24,0.3,60,17,1.0,inf,0.0,78.84428102854253,113.8527645851761,1935.4969979479938
60,1,16,24,0.5,15,18,0.8333333333333334,26.622892652871524,39.09814732156519,21.50776162130621,75.96206435330613,1367.3171583595104
60,1,16,24,0.5,30,17,0.9411764705882353,66.94245907758427,0.0,36.823599612820615,99.14688223223493,1685.4969979479938
60,1,16,24,0.5,60,17,1.0,inf,0.0,78.84428102854253,113.8527645851761,1935.4969979479938
60,1,16,24,0.7,15,18,0.8333333333333334,26.622892652871524,39.09814732156519,21.50776162130621,75.96206435330613,1367.3171583595104
60,1,16,24,0.7,30,17,0.9411764705882353,66.94245907758427,0.0,36.823599612820615,99.14688223223493,1685.4969979479938
60,1,16,24,0.7,60,17,1.0,inf,0.0,78.84428102854253,113.8527645851761,1935.4969979479938
60,1,16,32,0.3,15,18,0.8333333333333334,28.68424189769303,39.09814732156519,20.493479798145177,82.07317546441725,1477.3171583595104
60,1,16,32,0.3,30,17,0.9411764705882353,79.65758062707764,0.0,30.46831546070068,118.26452929105847,2010.4969979479938
60,1,16,32,0.3,60,17,1.0,inf,0.0,51.13243798956252,141.79394105576435,2410.496997947994
60,1,16,32,0.5,15,18,0.8333333333333334,28.68424189769303,39.09814732156519,20.493479798145177,82.07317546441725,1477.3171583595104
60,1,16,32,0.5,30,17,0.9411764705882353,79.65758062707764,0.0,30.46831546070068,118.26452929105847,2010.4969979479938
60,1,16,32,0.5,60,17,1.0,inf,0.0,51.13243798956252,141.79394105576435,2410.496997947994
60,1,16,32,0.7,15,18,0.8333333333333334,28.68424189769303,39.09814732156519,20.493479798145177,82.07317546441725,1477.3171583595104
60,1,16,32,0.7,30,17,0.9411764705882353,79.65758062707764,0.0,30.46831546070068,118.26452929105847,2010.4969979479938
60,1,16,32,0.7,60,17,1.0,inf,0.0,51.13243798956252,141.79394105576435,2410.496997947994
60,1,16,40,0.3,15,18,0.8333333333333334,28.96533497653233,39.09814732156519,19.962279067036306,82.90650879775058,1492.3171583595104
60,1,16,40,0.3,30,17,0.9411764705882353,88.85159159363437,0.0,27.196564437245254,132.08805870282316,2245.496997947994
60,1,16,40,0.3,60,17,1.0,inf,0.0,43.02311604746305,167.08805870282316,2840.496997947994
60,1,16,40,0.5,15,18,0.8333333333333334,28.96533497653233,39.09814732156519,19.962279067036306,82.90650879775058,1492.3171583595104
60,1,16,40,0.5,30,17,0.9411764705882353,88.85159159363437,0.0,27.196564437245254,132.08805870282316,2245.496997947994
60,1,16,40,0.5,60,17,1.0,inf,0.0,43.02311604746305,167.08805870282316,2840.496997947994
60,1,16,40,0.7,15,18,0.8333333333333334,28.96533497653233,39.09814732156519,19.962279067036306,82.90650879775058,1492.3171583595104
60,1,16,40,0.7,30,17,0.9411764705882353,88.85159159363437,0.0,27.196564437245254,132.08805870282316,2245.496997947994
60,1,16,40,0.7,60,17,1.0,inf,0.0,43.02311604746305,167.08805870282316,2840.496997947994
60,1,16,60,0.3,15,18,0.8333333333333334,28.96533497653233,39.09814732156519,19.962279067036306,82.90650879775058,1492.3171583595104
60,1,16,60,0.3,30,17,0.9411764705882353,96.28504726872279,0.0,24.98093327432812,143.26452929105847,2435.496997947994
60,1,16,60,0.3,60,17,1.0,inf,0.0,34.73780110693723,219.44099987929374,3730.496997947994
60,1,16,60,0.5,15,18,0.8333333333333334,28.96533497653233,39.09814732156519,19.962279067036306,82.90650879775058,1492.3171583595104
60,1,16,60,0.5,30,17,0.9411764705882353,96.28504726872279,0.0,24.98093327432812,143.26452929105847,2435.496997947994
60,1,16,60,0.5,60,17,1.0,inf,0.0,34.73780110693723,219.44099987929374,3730.496997947994
60,1,16,60,0.7,15,18,0.8333333333333334,28.96533497653233,39.09814732156519,19.962279067036306,82.90650879775058,1492.3171583595104
60,1,16,60,0.7,30,17,0.9411764705882353,96.28504726872279,0.0,24.98093327432812,143.26452929105847,2435.496997947994
60,1,16,60,0.7,60,17,1.0,inf,0.0,34.73780110693723,219.44099987929374,3730.496997947994
60,1,20,16,0.3,15,18,0.8333333333333334,22.21910108438921,39.09814732156519,23.62267429356414,62.906508797750575,1132.3171583595104
60,1,20,16,0.3,30,18,0.9444444444444444,55.081017503050546,0.0,44.27440739720109,76.79539768663946,1382.3171583595104
60,1,20,16,0.3,60,18,1.0,inf,0.0,175.73298501552654,85.1287310199728,1532.3171583595104
60,1,20,16,0.5,15,18,0.8333333333333334,22.21910108438921,39.09814732156519,23.62267429356414,62.906508797750575,1132.3171583595104
60,1,20,16,0.5,30,18,0.9444444444444444,55.081017503050546,0.0,44.27440739720109,76.79539768663946,1382.3171583595104
60,1,20,16,0.5,60,18,1.0,inf,0.0,175.73298501552654,85.1287310199728,1532.3171583595104
60,1,20,16,0.7,15,18,0.8333333333333334,22.21910108438921,39.09814732156519,23.62267429356414,62.906508797750575,1132.3171583595104
60,1,20,16,0.7,30,18,0.9444444444444444,55.081017503050546,0.0,44.27440739720109,76.79539768663946,1382.3171583595104
60,1,20,16,0.7,60,18,1.0,inf,0.0,175.73298501552654,85.1287310199728,1532.3171583595104
60,1,20,24,0.3,15,18,0.8333333333333334,26.622892652871524,39.09814732156519,21.50776162130621,75.96206435330613,1367.3171583595104
60,1,20,24,0.3,30,17,0.9411764705882353,66.94245907758427,0.0,36.823599612820615,99.14688223223493,1685.4969979479938
60,1,20,24,0.3,60,17,1.0,inf,0.0,78.84428102854253,113.8527645851761,1935.4969979479938
60,1,20,24,0.5,15,18,0.8333333333333334,26.622892652871524,39.09814732156519,21.50776162130621,75.96206435330613,1367.3171583595104
60,1,20,24,0.5,30,17,0.9411764705882353,66.94245907758427,0.0,36.823599612820615,99.14688223223493,1685.4969979479938
60,1,20,24,0.5,60,17,1.0,inf,0.0,78.84428102854253,113.8527645851761,1935.4969979479938
60,1,20,24,0.7,15,18,0.8333333333333334,26.622892652871524,39.09814732156519,21.50776162130621,75.96206435330613,1367.3171583595104
60,1,20,24,0.7,30,17,0.9411764705882353,66.94245907758427,0.0,36.823599612820615,99.14688223223493,1685.4969979479938
60,1,20,24,0.7,60,17,1.0,inf,0.0,78.84428102854253,113.8527645851761,1935.4969979479938
60,1,20,32,0.3,15,18,0.8333333333333334,28.68424189769303,39.09814732156519,20.493479798145177,82.07317546441725,1477.3171583595104
60,1,20,32,0.3,30,17,0.9411764705882353,79.65758062707764,0.0,30.46831546070068,118.26452929105847,2010.4969979479938
60,1,20,32,0.3,60,17,1.0,inf,0.0,51.13243798956252,141.79394105576435,2410.496997947994
60,1,20,32,0.5,15,18,0.8333333333333334,28.68424189769303,39.09814732156519,20.493479798145177,82.07317546441725,1477.3171583595104
60,1,20,32,0.5,30,17,0.9411764705882353,79.65758062707764,0.0,30.46831546070068,118.26452929105847,2010.4969979479938
60,1,20,32,0.5,60,17,1.0,inf,0.0,51.13243798956252,141.79394105576435,2410.496997947994
60,1,20,32,0.7,15,18,0.8333333333333334,28.68424189769303,39.09814732156519,20.493479798145177,82.07317546441725,1477.3171583595104
