trade_count,win_rate,profit_factor,expectancy_ticks,median_ticks,net_ticks,sharpe,max_consecutive_losses,sl_ticks,tp_ticks,r_multiple
478,0.3054393305439331,0.4397590361445783,-5.836820083682008,-15.0,-2790.0,-0.4219711117066725,20,15,15,1.0
478,0.36401673640167365,0.4292763157894737,-7.2594142259414225,-20.0,-3470.0,-0.4306210501334583,16,20,15,0.75
478,0.2217573221757322,0.4274193548387097,-4.456066945606694,-10.0,-2130.0,-0.4286081583859685,20,10,15,1.5
478,0.1192468619246862,0.40617577197149646,-2.6150627615062763,-5.0,-1250.0,-0.4030387310548083,35,5,15,3.0
478,0.8577405857740585,0.4033051347629353,-6.345188284518828,5.0,-3033.0,-0.2274437230946543,5,75,5,0.06666666666666667
478,0.5146443514644351,0.35344827586206895,-9.414225941422593,10.0,-4500.0,-0.47042047669485415,9,30,10,0.3333333333333333
478,0.38493723849372385,0.3129251700680272,-8.451882845188285,-20.0,-4040.0,-0.5783926625539269,16,20,10,0.5
478,0.3138075313807531,0.3048780487804878,-7.154811715481172,-15.0,-3420.0,-0.616096564702704,20,15,10,0.6666666666666666
478,0.22594142259414227,0.2918918918918919,-5.481171548117155,-10.0,-2620.0,-0.65464189766098,20,10,10,1.0
478,0.12133891213389121,0.2761904761904762,-3.1799163179916317,-5.0,-1520.0,-0.6485730941223091,35,5,10,2.0
478,0.7301255230125523,0.27054263565891473,-9.843096234309623,5.0,-4705.0,-0.4027491299113003,5,50,5,0.1
478,0.5418410041841004,0.19710806697108066,-11.035564853556485,5.0,-5275.0,-0.6321610320743194,9,30,5,0.16666666666666666
478,0.401673640167364,0.16783216783216784,-9.9581589958159,-20.0,-4760.0,-0.8116682431403189,16,20,5,0.25
478,0.32217573221757323,0.15843621399176955,-8.556485355648535,-15.0,-4090.0,-0.9145462810252168,16,15,5,0.3333333333333333
478,0.2280334728033473,0.14769647696476965,-6.579497907949791,-10.0,-3145.0,-1.0443551191830944,20,10,5,0.5
478,0.12133891213389121,0.1380952380952381,-3.786610878661088,-5.0,-1810.0,-1.1584710200934665,35,5,5,1.0
