trade_count,win_rate,profit_factor,expectancy_ticks,median_ticks,net_ticks,sharpe,max_consecutive_losses,sl_ticks,tp_ticks,r_multiple
901,0.632630410654828,0.6899473461235853,-5.685904550499445,20.0,-5123.0,-0.16853341119318485,8,50,20,0.4
901,0.8235294117647058,0.6233198924731183,-4.97669256381798,10.0,-4484.0,-0.1537130683245766,5,75,10,0.13333333333333333
901,0.6748057713651499,0.6225255972696245,-6.137624861265261,15.0,-5530.0,-0.2014582393389005,8,50,15,0.3
901,0.47835738068812433,0.6113475177304964,-6.082130965593785,-30.0,-5480.0,-0.24337829781632273,10,30,20,0.6666666666666666
901,0.1309655937846837,0.6028097062579821,-1.7258601553829078,-5.0,-1555.0,-0.20451603258470316,53,5,20,4.0
901,0.22752497225305215,0.5890804597701149,-3.174250832408435,-10.0,-2860.0,-0.25224472172945644,20,10,20,2.0
901,0.2985571587125416,0.5675105485232067,-4.550499445061043,-15.0,-4100.0,-0.2839487704552405,20,15,20,1.3333333333333333
901,0.35960044395116536,0.561525129982669,-5.615982241953385,-20.0,-5060.0,-0.2924078133194853,20,20,20,1.0
901,0.5061043285238623,0.5123595505617977,-7.225305216426193,15.0,-6510.0,-0.3209703436349928,10,30,15,0.5
901,0.7136514983351832,0.49844961240310076,-7.1809100998890125,10.0,-6470.0,-0.26460408832715426,8,50,10,0.2
901,0.904550499445061,0.4792989884733004,-4.913429522752497,5.0,-4427.0,-0.1604554638936168,4,100,5,0.05
901,0.2397336293007769,0.472992700729927,-4.006659267480577,-10.0,-3610.0,-0.37519227778570174,20,10,15,1.5
901,0.32075471698113206,0.4722222222222222,-5.377358490566038,-15.0,-4845.0,-0.383801575738984,20,15,15,1.0
901,0.38623751387347394,0.4719710669077758,-6.481687014428413,-20.0,-5840.0,-0.3801469184596175,20,20,15,0.75
901,0.13318534961154274,0.46094750320102434,-2.3362930077691453,-5.0,-2105.0,-0.34360923196251575,53,5,15,3.0
901,0.8568257491675916,0.39966866846137916,-6.435072142064373,5.0,-5798.0,-0.22986416774845286,4,75,5,0.06666666666666667
901,0.5382907880133185,0.3886217948717949,-8.468368479467259,10.0,-7630.0,-0.4244298022723739,10,30,10,0.3333333333333333
901,0.40621531631520535,0.34205607476635513,-7.81354051054384,-20.0,-7040.0,-0.5300206983008161,20,20,10,0.5
901,0.33296337402885684,0.33277870216306155,-6.675915649278579,-15.0,-6015.0,-0.5663131143376725,20,15,10,0.6666666666666666
901,0.24750277469478357,0.32890855457227136,-5.049944506104328,-10.0,-4550.0,-0.5847537044419182,20,10,10,1.0
901,0.1365149833518313,0.3161953727506427,-2.9522752497225304,-5.0,-2660.0,-0.5729370170232065,53,5,10,2.0
901,0.7436182019977803,0.29004329004329005,-9.100998890122087,5.0,-8200.0,-0.3787622003335621,4,50,5,0.1
901,0.5615982241953386,0.21350210970464134,-10.344062153163152,5.0,-9320.0,-0.5952959405302158,10,30,5,0.16666666666666666
901,0.42286348501664817,0.1831730769230769,-9.428412874583795,-20.0,-8495.0,-0.7629886439300692,20,20,5,0.25
